t,ev_x,ev_y,goal_x,goal_y,pursuer_x,pursuer_y
0.0,22.1814,19.4418,50.0,50.0,65.8193,73.8579
0.1,22.8416,20.8183,50.0,50.0,65.2556,73.1563
0.2,23.776,20.537,50.0,50.0,64.6891,72.457
0.3,23.5398,21.3066,50.0,50.0,64.1182,71.7612
0.4,23.9579,22.9586,50.0,50.0,63.5422,71.0697
0.5,23.5942,23.1268,50.0,50.0,62.9612,70.3823
0.6,24.0627,24.1173,50.0,50.0,62.3764,69.6983
0.7,24.1525,25.061,50.0,50.0,61.7898,69.0156
0.8,24.8141,25.6818,50.0,50.0,61.2039,68.3325
0.9,24.6225,26.1434,50.0,50.0,60.621,67.6468
1.0,25.4029,26.6663,50.0,50.0,60.0434,66.9566
1.1,26.7619,26.0027,50.0,50.0,59.4719,66.2613
1.2,27.8159,26.7744,50.0,50.0,58.9062,65.5613
1.3,27.58,27.2953,50.0,50.0,58.3443,64.8582
1.4,28.5459,27.9538,50.0,50.0,57.7835,64.1543
1.5,29.3048,28.0609,50.0,50.0,57.2208,63.452
1.6,29.505,29.8117,50.0,50.0,56.6533,62.7534
1.7,29.7904,29.0414,50.0,50.0,56.0798,62.0599
1.8,29.7401,30.3213,50.0,50.0,55.5007,61.3709
1.9,29.9233,31.2931,50.0,50.0,54.9185,60.6846
2.0,31.0566,31.6967,50.0,50.0,54.3366,59.998
2.1,31.4881,31.7816,50.0,50.0,53.7589,59.3078
2.2,32.1127,33.5916,50.0,50.0,53.1896,58.6108
2.3,32.5629,33.0108,50.0,50.0,52.6311,57.905
2.4,32.8857,33.795,50.0,50.0,52.084,57.1904
2.5,34.3575,33.8467,50.0,50.0,51.5466,56.4684
2.6,34.9852,34.4516,50.0,50.0,51.015,55.7423
2.7,35.5776,34.5571,50.0,50.0,50.484,55.0156
2.8,35.5056,34.472,50.0,50.0,49.9478,54.2928
2.9,35.9391,35.5582,50.0,50.0,49.4017,53.5774
3.0,36.3133,36.5882,50.0,50.0,48.8444,52.8706
3.1,36.3218,37.2737,50.0,50.0,48.2785,52.1708
3.2,36.5429,38.2394,50.0,50.0,47.7107,51.4726
3.3,37.9457,38.9482,50.0,50.0,47.1495,50.7689
3.4,37.6824,39.3483,50.0,50.0,46.606,50.0516
3.5,38.7343,39.6283,50.0,50.0,46.0916,49.3131
3.6,39.1458,40.2833,50.0,50.0,45.615,48.5497
3.7,40.3432,40.0941,50.0,50.0,45.1809,47.7613
3.8,41.7438,39.9504,50.0,50.0,44.7878,46.9516
3.9,41.2947,40.8077,50.0,50.0,44.4289,46.1263
4.0,42.0506,41.4834,50.0,50.0,44.0878,45.2934
4.1,43.0479,41.8585,50.0,50.0,43.7259,44.4694
4.2,42.6924,42.5001,50.0,50.0,43.2532,43.7036
4.3,43.3258,43.1867,50.0,50.0,43.3784,44.5948
4.4,43.0255,44.2932,50.0,50.0,43.9943,45.2511
4.5,43.6858,44.9874,50.0,50.0,44.5915,45.9244
4.6,44.2855,45.8748,50.0,50.0,45.4818,46.0559
4.7,45.7443,45.4842,50.0,50.0,46.1405,46.6692
4.8,45.8254,46.5812,50.0,50.0,46.8085,46.0661
4.9,46.605,46.4893,50.0,50.0,47.3921,46.7512
