t,ev_x,ev_y,goal_x,goal_y,pursuer_x,pursuer_y
0.0,45.4856,9.7328,50.0,50.0,4.4447,68.1269
0.1,45.9458,10.1893,50.0,50.0,4.968,67.3947
0.2,45.8216,10.2854,50.0,50.0,5.4926,66.6634
0.3,45.6429,9.8859,50.0,50.0,6.0184,65.9329
0.4,45.8583,10.6414,50.0,50.0,6.5454,65.2034
0.5,45.8872,11.0178,50.0,50.0,7.0736,64.4747
0.6,45.8452,10.984,50.0,50.0,7.603,63.7468
0.7,45.6498,11.2045,50.0,50.0,8.1335,63.0198
0.8,46.4638,11.3909,50.0,50.0,8.6652,62.2937
0.9,45.6254,11.7348,50.0,50.0,9.198,61.5683
1.0,45.7387,11.6978,50.0,50.0,9.7318,60.8438
1.1,45.717,12.3543,50.0,50.0,10.2667,60.12
1.2,45.3759,12.2198,50.0,50.0,10.8026,59.3969
1.3,46.0667,12.4909,50.0,50.0,11.3395,58.6745
1.4,45.615,12.9844,50.0,50.0,11.8772,57.9528
1.5,45.631,12.6583,50.0,50.0,12.4158,57.2318
1.6,45.0676,12.7329,50.0,50.0,12.9551,56.5113
1.7,45.6401,13.205,50.0,50.0,13.4951,55.7913
1.8,45.5127,13.5856,50.0,50.0,14.0358,55.0718
1.9,45.4617,13.7976,50.0,50.0,14.577,54.3527
2.0,45.3236,14.0018,50.0,50.0,15.1187,53.6339
2.1,45.1585,14.7282,50.0,50.0,15.6607,52.9155
2.2,45.0625,14.4884,50.0,50.0,16.203,52.1972
2.3,44.7693,13.8615,50.0,50.0,16.7455,51.4791
2.4,44.6279,14.1465,50.0,50.0,17.288,50.761
2.5,44.7445,14.3421,50.0,50.0,17.8305,50.0429
2.6,44.499,14.6234,50.0,50.0,18.3728,49.3246
2.7,44.1573,14.8847,50.0,50.0,18.9148,48.6061
2.8,44.3467,15.2939,50.0,50.0,19.4564,47.8872
2.9,44.1947,15.1446,50.0,50.0,19.9973,47.168
3.0,44.2971,15.4491,50.0,50.0,20.5375,46.4481
3.1,43.54,15.3678,50.0,50.0,21.0767,45.7275
3.2,43.2741,15.8737,50.0,50.0,21.6149,45.0062
3.3,43.6342,15.7723,50.0,50.0,22.1518,44.2838
3.4,42.7789,16.1959,50.0,50.0,22.6872,43.5604
3.5,43.3533,15.6008,50.0,50.0,23.2209,42.8357
3.6,43.4061,16.1521,50.0,50.0,23.7527,42.1096
3.7,42.9256,16.3577,50.0,50.0,24.2823,41.382
3.8,42.3426,16.1784,50.0,50.0,24.8095,40.6526
3.9,42.3295,16.1372,50.0,50.0,25.3341,39.9212
4.0,42.3701,16.6379,50.0,50.0,25.8556,39.1878
4.1,42.0394,16.7176,50.0,50.0,26.3739,38.452
4.2,42.3037,15.8518,50.0,50.0,26.8887,37.7137
4.3,41.5436,15.8893,50.0,50.0,27.3994,36.9727
4.4,41.5033,16.4526,50.0,50.0,27.9059,36.2287
4.5,40.99,16.9031,50.0,50.0,28.4076,35.4815
4.6,41.4086,16.1084,50.0,50.0,28.9041,34.7309
4.7,40.4791,17.1918,50.0,50.0,29.3951,33.9766
4.8,40.5907,17.0275,50.0,50.0,29.8799,33.2183
4.9,40.304,16.5,50.0,50.0,30.358,32.4558
