t,ev_x,ev_y,goal_x,goal_y,pursuer_x,pursuer_y
0.0,84.5415,23.0302,50.0,50.0,67.1157,79.0204
0.1,83.8886,24.1515,50.0,50.0,67.3704,78.1571
0.2,83.0642,24.1822,50.0,50.0,67.6146,77.2909
0.3,82.2946,24.3575,50.0,50.0,67.8469,76.4214
0.4,81.7941,24.3833,50.0,50.0,68.0667,75.5486
0.5,81.0004,24.3665,50.0,50.0,68.2735,74.6727
0.6,80.4966,24.2042,50.0,50.0,68.4679,73.794
0.7,79.6599,24.4728,50.0,50.0,68.6511,72.9128
0.8,78.791,24.8493,50.0,50.0,68.8252,72.0298
0.9,77.6149,25.3192,50.0,50.0,68.9929,71.1456
1.0,77.8415,26.3835,50.0,50.0,69.1571,70.2607
1.1,77.2448,26.7526,50.0,50.0,69.3188,69.3753
1.2,77.1717,28.2815,50.0,50.0,69.4762,68.4892
1.3,76.4373,28.2909,50.0,50.0,69.6257,67.6017
1.4,75.9966,29.376,50.0,50.0,69.7629,66.7122
1.5,76.3093,29.3596,50.0,50.0,69.8841,65.8204
1.6,75.0921,29.988,50.0,50.0,69.9867,64.9263
1.7,73.8684,29.9869,50.0,50.0,70.0693,64.0301
1.8,73.2877,30.2821,50.0,50.0,70.1315,63.1322
1.9,72.2798,30.0694,50.0,50.0,70.1739,62.2332
2.0,71.3907,30.7532,50.0,50.0,70.1985,61.3336
2.1,70.8267,31.033,50.0,50.0,70.2082,60.4336
2.2,70.9281,31.7629,50.0,50.0,70.2073,59.5336
2.3,69.6092,32.3562,50.0,50.0,70.1981,58.6337
2.4,70.0987,33.5489,50.0,50.0,70.1792,57.7339
2.5,70.0007,33.4889,50.0,50.0,70.1449,56.8345
2.6,68.7217,34.6622,50.0,50.0,70.087,55.9364
2.7,68.8184,35.641,50.0,50.0,69.9984,55.0408
2.8,67.7552,35.3037,50.0,50.0,69.8737,54.1494
2.9,67.7163,36.0789,50.0,50.0,69.7104,53.2644
3.0,66.6381,36.1684,50.0,50.0,69.507,52.3877
3.1,65.7541,36.011,50.0,50.0,69.2618,51.5217
3.2,65.0744,36.792,50.0,50.0,68.9737,50.6691
3.3,64.6357,36.4258,50.0,50.0,68.6432,49.8319
3.4,63.6988,37.7221,50.0,50.0,68.2721,49.012
3.5,63.1078,37.8124,50.0,50.0,67.8616,48.2111
3.6,62.9961,38.3274,50.0,50.0,67.4075,47.4341
3.7,62.8182,38.7988,50.0,50.0,66.8973,46.6926
3.8,62.8218,40.0074,50.0,50.0,66.3157,46.0058
3.9,62.0271,41.1347,50.0,50.0,65.6563,45.3933
4.0,61.4511,41.0696,50.0,50.0,64.9276,44.865
4.1,60.9863,41.6641,50.0,50.0,64.1486,44.4144
4.2,60.1675,42.676,50.0,50.0,63.3334,44.033
4.3,59.3779,41.7745,50.0,50.0,62.4877,43.725
4.4,58.6359,41.8635,50.0,50.0,61.6139,43.5097
4.5,57.3981,42.4355,50.0,50.0,60.7192,43.4117
4.6,56.9357,42.9455,50.0,50.0,59.8203,43.4563
4.7,56.6244,44.1054,50.0,50.0,58.9456,43.6681
4.8,56.3862,44.635,50.0,50.0,58.1325,44.0539
4.9,56.0183,45.3651,50.0,50.0,57.4055,44.5845
