t,ev_x,ev_y,goal_x,goal_y,pursuer_x,pursuer_y
0.0,26.0295,83.1905,50.0,50.0,7.3436,55.8526
0.1,26.4827,82.1012,50.0,50.0,7.8902,56.5676
0.2,27.0038,81.7719,50.0,50.0,8.4535,57.2695
0.3,28.1263,81.4776,50.0,50.0,9.0342,57.9572
0.4,27.5291,79.912,50.0,50.0,9.6327,58.6293
0.5,28.3536,79.7993,50.0,50.0,10.2495,59.2847
0.6,28.7301,79.6128,50.0,50.0,10.8851,59.9219
0.7,29.5658,78.787,50.0,50.0,11.5398,60.5394
0.8,29.5366,77.364,50.0,50.0,12.2139,61.1358
0.9,29.7952,76.9404,50.0,50.0,12.9075,61.7093
1.0,30.1972,76.1288,50.0,50.0,13.6206,62.2583
1.1,30.9072,75.9489,50.0,50.0,14.3533,62.781
1.2,31.3591,74.5922,50.0,50.0,15.1053,63.2755
1.3,31.8335,74.4212,50.0,50.0,15.8762,63.7399
1.4,32.6046,73.4397,50.0,50.0,16.6655,64.1723
1.5,33.1007,73.485,50.0,50.0,17.4725,64.5707
1.6,33.5247,72.4942,50.0,50.0,18.2963,64.9332
1.7,33.7157,71.5936,50.0,50.0,19.1357,65.2578
1.8,33.7144,71.3142,50.0,50.0,19.9894,65.5429
1.9,34.691,70.5331,50.0,50.0,20.8557,65.7867
2.0,35.4221,69.6072,50.0,50.0,21.733,65.9877
2.1,36.0518,69.2333,50.0,50.0,22.6192,66.1448
2.2,36.6711,68.6066,50.0,50.0,23.5122,66.2569
2.3,36.7932,67.8306,50.0,50.0,24.4097,66.3235
2.4,37.6164,66.6385,50.0,50.0,25.3095,66.3441
2.5,37.4898,66.5352,50.0,50.0,26.2091,66.3188
2.6,37.6668,65.7455,50.0,50.0,27.1063,66.248
2.7,37.9508,65.3984,50.0,50.0,27.9989,66.1325
2.8,38.6574,64.8097,50.0,50.0,28.8847,65.9734
2.9,39.4771,63.8065,50.0,50.0,29.7619,65.772
3.0,39.5663,63.209,50.0,50.0,30.6287,65.53
3.1,40.6025,62.7339,50.0,50.0,31.4838,65.2492
3.2,41.1861,61.8927,50.0,50.0,32.326,64.9317
3.3,41.945,61.4156,50.0,50.0,33.1542,64.5796
3.4,41.6866,61.2378,50.0,50.0,33.968,64.1951
3.5,42.8245,60.1755,50.0,50.0,34.7667,63.7804
3.6,42.749,59.8334,50.0,50.0,35.5503,63.3376
3.7,43.1032,59.1988,50.0,50.0,36.3186,62.869
3.8,43.4324,58.251,50.0,50.0,37.0719,62.3765
3.9,44.3292,57.9964,50.0,50.0,37.8104,61.8621
4.0,44.2541,57.0622,50.0,50.0,38.5346,61.3277
4.1,45.2439,56.3506,50.0,50.0,39.2449,60.775
4.2,45.492,55.3171,50.0,50.0,39.9419,60.2056
4.3,46.0955,54.9931,50.0,50.0,40.6263,59.6211
4.4,47.1543,54.4569,50.0,50.0,41.2986,59.0228
4.5,47.1877,53.9909,50.0,50.0,41.9596,58.4121
4.6,47.1826,53.3561,50.0,50.0,42.61,57.79
4.7,48.418,52.7694,50.0,50.0,43.2505,57.1576
4.8,48.5208,51.4847,50.0,50.0,43.8816,56.516
4.9,48.8025,51.2875,50.0,50.0,44.5041,55.8661
