t,ev_x,ev_y,goal_x,goal_y,pursuer_x,pursuer_y
0.0,11.4521,59.8818,50.0,50.0,33.1206,67.2377
0.1,12.5756,59.3466,50.0,50.0,32.2779,66.9215
0.2,13.8235,59.9619,50.0,50.0,31.4374,66.5999
0.3,13.9059,59.807,50.0,50.0,30.5969,66.278
0.4,14.7651,59.5677,50.0,50.0,29.7553,65.9591
0.5,15.4018,60.7964,50.0,50.0,28.9131,65.6417
0.6,16.3541,60.6827,50.0,50.0,28.0737,65.3171
0.7,16.9147,60.4753,50.0,50.0,27.2435,64.9696
0.8,17.5773,60.6152,50.0,50.0,26.4322,64.5799
0.9,18.1005,60.9214,50.0,50.0,25.6541,64.1276
1.0,18.8797,60.2835,50.0,50.0,24.9275,63.5966
1.1,19.5735,59.9124,50.0,50.0,24.2725,62.9793
1.2,20.3122,59.1107,50.0,50.0,23.7141,62.2735
1.3,20.7719,58.2117,50.0,50.0,23.287,61.4813
1.4,20.9761,58.2981,50.0,50.0,23.0435,60.6149
1.5,22.2298,58.1935,50.0,50.0,23.0699,59.7153
1.6,22.9783,57.7468,50.0,50.0,23.4966,58.9228
1.7,24.0953,58.0408,50.0,50.0,24.3132,58.5443
1.8,24.6623,58.5698,50.0,50.0,25.2132,58.5388
1.9,25.0845,58.5609,50.0,50.0,26.1132,58.5405
2.0,25.8447,58.0501,50.0,50.0,26.9939,58.3553
2.1,27.3597,58.7852,50.0,50.0,27.7919,57.939
2.2,26.7627,58.5199,50.0,50.0,28.4405,57.3151
2.3,28.306,57.4364,50.0,50.0,28.9997,56.61
2.4,29.0507,57.186,50.0,50.0,29.6095,55.948
2.5,29.3076,55.9317,50.0,50.0,30.3672,55.4622
2.6,30.3486,55.683,50.0,50.0,31.2364,55.229
2.7,30.9695,55.4479,50.0,50.0,32.1362,55.2093
2.8,31.4938,54.9447,50.0,50.0,32.969,55.5505
2.9,32.1762,54.9075,50.0,50.0,33.6691,54.9849
3.0,33.0247,55.3453,50.0,50.0,33.9113,55.8517
3.1,34.07,55.6044,50.0,50.0,34.8014,55.7184
3.2,34.669,55.4364,50.0,50.0,35.6925,55.5924
3.3,35.3723,55.9976,50.0,50.0,36.4806,55.1577
3.4,36.0736,55.2158,50.0,50.0,37.1436,54.549
3.5,37.0016,55.133,50.0,50.0,37.6632,53.8142
3.6,37.1925,54.2301,50.0,50.0,38.3119,53.1903
3.7,38.1277,53.7814,50.0,50.0,38.9024,52.5112
3.8,38.1047,53.6659,50.0,50.0,39.6652,52.9889
3.9,39.1799,51.996,50.0,50.0,39.9619,52.1392
4.0,40.0238,52.4639,50.0,50.0,40.8215,52.4059
4.1,40.6694,52.5985,50.0,50.0,41.7108,52.5445
4.2,41.5791,52.1875,50.0,50.0,42.562,52.8366
4.3,42.3769,52.8876,50.0,50.0,43.4576,52.9259
4.4,42.7373,52.4258,50.0,50.0,44.3465,52.7851
4.5,43.7701,52.9515,50.0,50.0,45.1434,52.3668
4.6,44.474,52.6092,50.0,50.0,45.8705,51.8364
4.7,45.5439,51.5755,50.0,50.0,45.7677,50.9423
4.8,45.7885,51.4426,50.0,50.0,46.6418,51.1565
4.9,46.5524,51.3006,50.0,50.0,46.9267,50.3028
