t,ev_x,ev_y,goal_x,goal_y,pursuer_x,pursuer_y
0.0,12.8194,32.1053,50.0,50.0,35.0904,51.3335
0.1,12.9362,32.374,50.0,50.0,34.4079,50.7468
0.2,14.1469,32.9816,50.0,50.0,33.7234,50.1624
0.3,14.6878,33.8859,50.0,50.0,33.0333,49.5847
0.4,14.7124,34.7745,50.0,50.0,32.3354,49.0164
0.5,14.6236,34.637,50.0,50.0,31.6295,48.4581
0.6,16.1202,35.8986,50.0,50.0,30.9184,47.9065
0.7,16.2268,37.0407,50.0,50.0,30.2075,47.3546
0.8,16.6809,36.9744,50.0,50.0,29.5036,46.7937
0.9,17.2703,37.6248,50.0,50.0,28.8154,46.2138
1.0,18.4428,37.8393,50.0,50.0,28.1523,45.6052
1.1,18.4263,37.3197,50.0,50.0,27.5223,44.9625
1.2,19.843,36.9471,50.0,50.0,26.9307,44.2842
1.3,20.8752,36.8305,50.0,50.0,26.3796,43.5727
1.4,21.8021,37.1636,50.0,50.0,25.8671,42.8329
1.5,22.5628,37.7179,50.0,50.0,25.3869,42.0717
1.6,22.6144,38.2404,50.0,50.0,24.9268,41.2982
1.7,23.2855,38.7743,50.0,50.0,24.4857,40.5137
1.8,23.6978,39.5498,50.0,50.0,24.2789,39.6378
1.9,24.0233,39.9217,50.0,50.0,24.815,40.3606
2.0,24.8968,40.2201,50.0,50.0,25.5661,40.8565
2.1,25.9054,41.1059,50.0,50.0,26.433,41.0986
2.2,25.9691,41.3452,50.0,50.0,27.3328,41.0795
2.3,27.6377,40.7345,50.0,50.0,28.2183,40.9186
2.4,28.029,40.625,50.0,50.0,29.1094,40.7927
2.5,28.102,41.001,50.0,50.0,30.006,40.8714
2.6,29.3965,40.9033,50.0,50.0,30.8355,41.2205
2.7,30.142,40.6863,50.0,50.0,31.5489,41.7693
2.8,30.7598,41.4837,50.0,50.0,32.0541,42.5141
2.9,32.2924,41.9332,50.0,50.0,32.6784,43.1623
3.0,32.3845,42.3995,50.0,50.0,32.5278,44.0496
3.1,32.4584,43.4603,50.0,50.0,33.4016,43.8341
3.2,32.7456,43.8677,50.0,50.0,34.0418,44.4666
3.3,33.9805,44.2997,50.0,50.0,34.9323,44.5971
3.4,34.4506,44.4361,50.0,50.0,35.8322,44.6104
3.5,34.9486,43.907,50.0,50.0,36.6984,44.3659
3.6,36.1244,44.2317,50.0,50.0,37.5971,44.3185
3.7,37.3935,44.262,50.0,50.0,38.4862,44.1787
3.8,38.0453,43.9336,50.0,50.0,38.92,44.9672
3.9,38.3152,44.6881,50.0,50.0,39.6935,44.507
4.0,39.8949,44.7696,50.0,50.0,40.0425,45.3366
4.1,40.2199,45.644,50.0,50.0,40.6582,45.993
4.2,40.7136,45.8926,50.0,50.0,41.1126,46.7699
4.3,40.7219,46.9751,50.0,50.0,41.7378,47.4173
4.4,41.754,47.2015,50.0,50.0,42.4985,47.8982
4.5,42.2545,47.6937,50.0,50.0,43.3778,48.0903
4.6,43.3248,48.1658,50.0,50.0,44.2716,48.1952
4.7,43.6254,47.7407,50.0,50.0,44.775,47.4491
4.8,44.6365,48.5488,50.0,50.0,45.3365,48.1525
4.9,45.3467,47.9327,50.0,50.0,46.1029,47.6807
