t,ev_x,ev_y,goal_x,goal_y,pursuer_x,pursuer_y
0.0,77.6763,80.2445,50.0,50.0,52.7375,93.5043
0.1,76.9518,78.9417,50.0,50.0,53.5011,93.0281
0.2,76.2582,78.8696,50.0,50.0,54.2504,92.5294
0.3,76.5763,78.37,50.0,50.0,54.984,92.008
0.4,75.5538,77.1529,50.0,50.0,55.7005,91.4634
0.5,74.8421,76.258,50.0,50.0,56.3986,90.8954
0.6,73.9285,75.9396,50.0,50.0,57.0767,90.3036
0.7,73.6188,75.4964,50.0,50.0,57.7331,89.6879
0.8,73.0119,75.0672,50.0,50.0,58.3661,89.0482
0.9,72.4557,74.6443,50.0,50.0,58.9739,88.3844
1.0,72.0434,73.7819,50.0,50.0,59.5545,87.6967
1.1,71.6688,72.9796,50.0,50.0,60.106,86.9855
1.2,71.3743,72.4154,50.0,50.0,60.6263,86.2511
1.3,70.7914,71.8871,50.0,50.0,61.1135,85.4944
1.4,70.137,71.2986,50.0,50.0,61.5654,84.7161
1.5,70.0879,71.1521,50.0,50.0,61.9802,83.9173
1.6,69.8736,69.8837,50.0,50.0,62.356,83.0996
1.7,69.0408,69.8325,50.0,50.0,62.6913,82.2644
1.8,68.1526,69.1269,50.0,50.0,62.9845,81.4134
1.9,67.4419,68.4474,50.0,50.0,63.2343,80.5488
2.0,67.1575,67.949,50.0,50.0,63.44,79.6726
2.1,66.5692,67.4669,50.0,50.0,63.6009,78.7871
2.2,66.355,66.8942,50.0,50.0,63.7168,77.8946
2.3,65.5975,66.1038,50.0,50.0,63.7877,76.9974
2.4,64.4827,65.7139,50.0,50.0,63.8142,76.0978
2.5,64.1062,64.9976,50.0,50.0,63.7972,75.198
2.6,63.5001,64.3196,50.0,50.0,63.7376,74.3
2.7,63.588,63.6235,50.0,50.0,63.6369,73.4056
2.8,62.5736,62.656,50.0,50.0,63.4968,72.5166
2.9,62.2023,62.8553,50.0,50.0,63.3191,71.6343
3.0,61.7042,61.9194,50.0,50.0,63.1057,70.76
3.1,60.387,61.4375,50.0,50.0,62.8586,69.8945
3.2,61.0269,60.9156,50.0,50.0,62.58,69.0387
3.3,59.8671,60.2847,50.0,50.0,62.272,68.1931
3.4,59.4698,59.4897,50.0,50.0,61.9366,67.3579
3.5,58.693,59.2831,50.0,50.0,61.5758,66.5334
3.6,58.4964,59.1339,50.0,50.0,61.1916,65.7196
3.7,56.893,57.967,50.0,50.0,60.7858,64.9162
3.8,56.5607,57.236,50.0,50.0,60.3602,64.1232
3.9,56.6692,57.2199,50.0,50.0,59.9164,63.3403
4.0,56.292,55.7265,50.0,50.0,59.456,62.5669
4.1,54.9694,55.322,50.0,50.0,58.9804,61.8028
4.2,54.5894,55.1168,50.0,50.0,58.491,61.0476
4.3,54.4174,54.5266,50.0,50.0,57.9889,60.3006
4.4,53.6068,54.334,50.0,50.0,57.4754,59.5614
4.5,52.8864,53.294,50.0,50.0,56.9515,58.8297
4.6,52.2736,52.6316,50.0,50.0,56.4181,58.1047
4.7,52.2701,51.6601,50.0,50.0,55.8762,57.3862
4.8,51.335,51.4458,50.0,50.0,55.3265,56.6736
4.9,50.8582,51.0449,50.0,50.0,54.7697,55.9665
