t,ev_x,ev_y,goal_x,goal_y,pursuer_x,pursuer_y
0.0,11.5527,50.1496,50.0,50.0,78.8767,47.8708
0.1,12.5598,50.1051,50.0,50.0,77.9774,47.9063
0.2,12.8338,50.5094,50.0,50.0,77.0784,47.947
0.3,13.8232,50.4213,50.0,50.0,76.1796,47.9933
0.4,14.6323,51.7111,50.0,50.0,75.2811,48.0457
0.5,15.5019,51.7924,50.0,50.0,74.383,48.1046
0.6,15.7471,51.8,50.0,50.0,73.4854,48.1702
0.7,16.637,52.0213,50.0,50.0,72.5883,48.2429
0.8,17.2281,52.5294,50.0,50.0,71.6919,48.3229
0.9,18.0554,53.2385,50.0,50.0,70.7962,48.4106
1.0,18.7813,53.292,50.0,50.0,69.9013,48.5062
1.1,19.2464,53.6827,50.0,50.0,69.0073,48.6099
1.2,20.2615,54.1197,50.0,50.0,68.1143,48.7221
1.3,20.3286,54.6815,50.0,50.0,67.2224,48.8429
1.4,21.2453,55.2748,50.0,50.0,66.3319,48.9727
1.5,22.4177,54.5968,50.0,50.0,65.4426,49.1116
1.6,23.2013,55.8055,50.0,50.0,64.555,49.2601
1.7,23.6597,56.2825,50.0,50.0,63.669,49.4184
1.8,24.3786,56.4932,50.0,50.0,62.7849,49.5867
1.9,25.2526,56.9843,50.0,50.0,61.9028,49.7654
2.0,25.4407,56.7391,50.0,50.0,61.023,49.9549
2.1,26.6121,56.9325,50.0,50.0,60.1456,50.1555
2.2,27.0408,57.4617,50.0,50.0,59.271,50.3676
2.3,28.3398,57.0446,50.0,50.0,58.3993,50.5917
2.4,28.7331,58.5343,50.0,50.0,57.5309,50.8282
2.5,29.8555,58.0872,50.0,50.0,56.6662,51.0776
2.6,30.8999,58.6187,50.0,50.0,55.8055,51.3406
2.7,31.153,59.0034,50.0,50.0,54.9492,51.6177
2.8,31.8649,59.0413,50.0,50.0,54.0979,51.9098
2.9,32.7696,58.5548,50.0,50.0,53.2522,52.2175
3.0,33.586,59.7171,50.0,50.0,52.4127,52.542
3.1,34.402,59.342,50.0,50.0,51.5803,52.8843
3.2,34.6044,59.4847,50.0,50.0,50.7561,53.2458
3.3,36.5045,60.0848,50.0,50.0,49.9413,53.6281
3.4,37.0442,59.6882,50.0,50.0,49.1377,54.0332
3.5,37.3687,59.4155,50.0,50.0,48.3473,54.4636
3.6,38.284,59.9187,50.0,50.0,47.5732,54.9228
3.7,39.1437,59.5594,50.0,50.0,46.8198,55.4152
3.8,40.3046,59.3635,50.0,50.0,46.094,55.9473
3.9,40.4756,60.0161,50.0,50.0,45.4072,56.5289
4.0,41.4608,59.0719,50.0,50.0,44.7819,57.1762
4.1,42.7827,59.8379,50.0,50.0,44.2721,57.9179
4.2,43.3623,59.0077,50.0,50.0,44.063,58.7933
4.3,44.2315,59.8617,50.0,50.0,44.7919,59.3212
4.4,44.8266,59.2597,50.0,50.0,45.6153,58.9577
4.5,45.6749,59.4358,50.0,50.0,46.4758,58.6939
4.6,46.0436,58.6139,50.0,50.0,47.3017,58.3363
4.7,46.8365,57.8804,50.0,50.0,48.1183,57.958
4.8,47.6033,57.9178,50.0,50.0,48.8913,57.4971
4.9,48.604,57.6023,50.0,50.0,49.6683,57.0429
