t,ev_x,ev_y,goal_x,goal_y,pursuer_x,pursuer_y
0.0,60.1015,12.8909,50.0,50.0,16.2138,47.9996
0.1,59.4104,13.213,50.0,50.0,16.9231,47.4456
0.2,59.3089,13.8348,50.0,50.0,17.6353,46.8953
0.3,59.9209,14.4324,50.0,50.0,18.3487,46.3466
0.4,58.5138,15.3383,50.0,50.0,19.0623,45.7982
0.5,57.9002,15.6951,50.0,50.0,19.7765,45.2505
0.6,57.5323,16.633,50.0,50.0,20.4925,44.7053
0.7,57.2021,17.1987,50.0,50.0,21.2129,44.1658
0.8,56.2181,17.5704,50.0,50.0,21.9398,43.6351
0.9,55.9968,18.208,50.0,50.0,22.6749,43.1159
1.0,56.5019,19.2436,50.0,50.0,23.4193,42.6101
1.1,56.8737,20.2421,50.0,50.0,24.1734,42.1188
1.2,56.4629,20.6913,50.0,50.0,24.9368,41.6421
1.3,56.5095,21.5831,50.0,50.0,25.7088,41.1795
1.4,56.4678,22.4233,50.0,50.0,26.488,40.7291
1.5,56.995,22.9515,50.0,50.0,27.2726,40.2883
1.6,56.3676,23.8584,50.0,50.0,28.061,39.854
1.7,56.7772,24.3799,50.0,50.0,28.8522,39.4252
1.8,55.8457,25.5843,50.0,50.0,29.6473,39.0035
1.9,54.9669,25.7691,50.0,50.0,30.4487,38.5938
2.0,54.5944,26.558,50.0,50.0,31.2588,38.2018
2.1,54.1029,27.1105,50.0,50.0,32.0796,37.8327
2.2,54.3728,28.0331,50.0,50.0,32.912,37.4904
2.3,54.2351,28.9174,50.0,50.0,33.7556,37.1769
2.4,54.7055,29.4438,50.0,50.0,34.61,36.8939
2.5,55.0334,30.3283,50.0,50.0,35.4742,36.6427
2.6,54.9157,30.9828,50.0,50.0,36.3471,36.4235
2.7,55.3892,32.1888,50.0,50.0,37.2272,36.2354
2.8,54.9205,32.7358,50.0,50.0,38.1129,36.0753
2.9,54.1802,33.2427,50.0,50.0,39.0029,35.9417
3.0,53.7741,33.4013,50.0,50.0,39.8969,35.8381
3.1,53.1712,34.0751,50.0,50.0,40.7947,35.7754
3.2,52.5181,35.1027,50.0,50.0,41.6947,35.7684
3.3,53.0038,35.8286,50.0,50.0,42.5927,35.829
3.4,52.6027,36.9429,50.0,50.0,43.4829,35.9613
3.5,52.1711,37.6138,50.0,50.0,44.3602,36.1621
3.6,52.5912,38.3967,50.0,50.0,45.2199,36.4283
3.7,52.7276,39.24,50.0,50.0,46.0552,36.7634
3.8,53.2487,39.6149,50.0,50.0,46.8554,37.1753
3.9,52.8632,40.5046,50.0,50.0,47.6064,37.6713
4.0,52.6836,41.4683,50.0,50.0,48.2902,38.2566
4.1,52.8374,41.9293,50.0,50.0,48.8827,38.934
4.2,52.0916,42.1387,50.0,50.0,49.3533,39.7011
4.3,51.6027,43.0673,50.0,50.0,49.6741,40.542
4.4,50.6572,43.7149,50.0,50.0,49.8548,41.4237
4.5,50.186,44.3735,50.0,50.0,49.9472,42.3189
4.6,50.894,44.7485,50.0,50.0,50.0153,43.2163
4.7,50.2349,45.582,50.0,50.0,50.1159,44.1107
4.8,50.6944,46.3442,50.0,50.0,50.2735,44.9968
4.9,50.3895,47.5347,50.0,50.0,50.4655,45.8761
