t,ev_x,ev_y,goal_x,goal_y,pursuer_x,pursuer_y
0.0,22.4482,82.6772,50.0,50.0,29.474,73.9999
0.1,23.2661,81.3331,50.0,50.0,28.9035,74.696
0.2,23.3862,80.3039,50.0,50.0,28.3606,75.4138
0.3,24.3485,80.9715,50.0,50.0,27.8746,76.1713
0.4,24.8036,79.9902,50.0,50.0,27.4888,76.9844
0.5,26.3612,80.3672,50.0,50.0,27.2735,77.8583
0.6,26.489,80.2403,50.0,50.0,27.3791,78.7521
0.7,27.5948,79.7535,50.0,50.0,28.1638,79.1928
0.8,28.1805,79.3761,50.0,50.0,28.6697,78.4484
0.9,28.4322,78.3787,50.0,50.0,29.0066,77.6139
1.0,29.174,77.8529,50.0,50.0,29.1273,76.722
1.1,29.3421,76.9398,50.0,50.0,29.2422,75.8294
1.2,29.0266,76.2306,50.0,50.0,29.514,74.9714
1.3,29.5341,75.9394,50.0,50.0,30.0439,74.2439
1.4,29.27,74.981,50.0,50.0,30.7035,73.6316
1.5,29.9898,74.022,50.0,50.0,31.6,73.5524
1.6,31.0333,74.3364,50.0,50.0,31.5152,72.6564
1.7,31.591,73.0066,50.0,50.0,32.3329,73.0324
1.8,32.2932,72.7234,50.0,50.0,33.1622,72.6827
1.9,32.6815,73.0793,50.0,50.0,33.8931,72.1575
2.0,33.3611,72.2368,50.0,50.0,34.4404,71.443
2.1,34.1316,71.4363,50.0,50.0,34.7701,70.6056
2.2,34.2574,71.1855,50.0,50.0,34.8509,69.7092
2.3,34.8546,69.9656,50.0,50.0,34.9503,68.8147
2.4,34.9367,69.3818,50.0,50.0,35.0888,67.9255
2.5,34.6825,69.1582,50.0,50.0,35.7961,67.3689
2.6,35.0077,67.9433,50.0,50.0,35.2543,66.6503
2.7,35.8231,67.1705,50.0,50.0,36.1517,66.5813
2.8,36.1113,66.1483,50.0,50.0,36.9374,66.1424
2.9,36.6539,65.8831,50.0,50.0,37.7813,65.8296
3.0,37.4288,65.5138,50.0,50.0,38.6258,65.5185
3.1,38.2094,65.5402,50.0,50.0,39.3909,65.0445
3.2,39.1755,65.532,50.0,50.0,39.9628,64.3496
3.3,39.152,64.9034,50.0,50.0,40.3553,63.5397
3.4,40.6376,63.8129,50.0,50.0,40.4398,62.6437
3.5,40.3797,63.6666,50.0,50.0,40.6986,61.7817
3.6,40.0987,62.3313,50.0,50.0,39.9632,61.2628
3.7,40.3453,61.9741,50.0,50.0,40.7706,60.8653
3.8,40.352,60.7631,50.0,50.0,41.0866,60.0226
3.9,41.0573,60.344,50.0,50.0,41.6933,59.3578
4.0,41.3115,59.1732,50.0,50.0,42.4487,58.8686
4.1,42.051,59.1603,50.0,50.0,43.3066,58.5967
4.2,42.9129,58.9066,50.0,50.0,44.151,58.2852
4.3,44.2077,59.3881,50.0,50.0,44.9474,57.866
4.4,44.3344,58.3515,50.0,50.0,45.4197,57.0999
4.5,44.8854,57.6458,50.0,50.0,46.3197,57.0921
4.6,46.2617,57.1337,50.0,50.0,45.8862,56.3034
4.7,46.0714,56.314,50.0,50.0,46.1487,55.4425
4.8,46.3434,55.5909,50.0,50.0,46.1695,54.5427
4.9,46.1573,54.8114,50.0,50.0,46.3097,53.6537
