t,ev_x,ev_y,goal_x,goal_y,pursuer_x,pursuer_y
0.0,32.6519,90.5852,50.0,50.0,62.6781,64.001
0.1,33.3592,90.0763,50.0,50.0,62.0044,64.5978
0.2,33.5006,89.8506,50.0,50.0,61.3302,65.194
0.3,32.9734,89.4045,50.0,50.0,60.6556,65.7897
0.4,32.9998,89.5851,50.0,50.0,59.981,66.3855
0.5,33.913,89.418,50.0,50.0,59.3068,66.9817
0.6,34.3311,89.2702,50.0,50.0,58.6332,67.5786
0.7,34.387,88.8661,50.0,50.0,57.9608,68.1768
0.8,34.5233,88.8794,50.0,50.0,57.2898,68.7766
0.9,34.1956,89.0595,50.0,50.0,56.6208,69.3786
1.0,34.7729,88.9076,50.0,50.0,55.9541,69.9832
1.1,34.5465,89.0969,50.0,50.0,55.2902,70.5908
1.2,35.4157,89.1518,50.0,50.0,54.6296,71.202
1.3,35.4655,89.4396,50.0,50.0,53.9727,71.8172
1.4,35.3506,89.1901,50.0,50.0,53.3199,72.4369
1.5,35.7584,89.2928,50.0,50.0,52.6719,73.0614
1.6,36.2501,89.5556,50.0,50.0,52.0289,73.6912
1.7,35.6404,89.0086,50.0,50.0,51.3915,74.3265
1.8,36.1011,89.8838,50.0,50.0,50.76,74.9678
1.9,36.3736,89.774,50.0,50.0,50.1348,75.6151
2.0,36.1766,89.7353,50.0,50.0,49.5161,76.2688
2.1,36.6147,90.1064,50.0,50.0,48.9043,76.9289
2.2,36.6149,90.1566,50.0,50.0,48.2995,77.5954
2.3,36.6676,90.628,50.0,50.0,47.7018,78.2683
2.4,36.7755,90.9771,50.0,50.0,47.1112,78.9473
2.5,36.711,90.332,50.0,50.0,46.5274,79.6324
2.6,36.9569,91.0154,50.0,50.0,45.9504,80.323
2.7,37.0337,90.8309,50.0,50.0,45.3796,81.0189
2.8,37.6671,91.9956,50.0,50.0,44.8147,81.7195
2.9,36.9378,91.1494,50.0,50.0,44.2548,82.4241
3.0,37.6613,92.1207,50.0,50.0,43.6991,83.1321
3.1,36.6246,92.0243,50.0,50.0,43.1469,83.8427
3.2,37.0035,91.4182,50.0,50.0,42.597,84.5552
3.3,36.7355,92.4326,50.0,50.0,42.0484,85.2687
3.4,36.4276,91.8822,50.0,50.0,41.4998,85.9822
3.5,36.6055,93.2114,50.0,50.0,40.9502,86.6948
3.6,36.2035,92.6669,50.0,50.0,40.3979,87.4055
3.7,36.081,92.7656,50.0,50.0,39.8416,88.113
3.8,36.0881,93.4591,50.0,50.0,39.2794,88.8158
3.9,35.4897,92.5933,50.0,50.0,38.7093,89.5122
4.0,35.7808,92.9727,50.0,50.0,38.129,90.2001
4.1,35.7532,93.0338,50.0,50.0,37.5354,90.8766
4.2,36.2004,93.3818,50.0,50.0,36.9248,91.5377
4.3,35.2274,93.4934,50.0,50.0,36.2918,92.1775
4.4,35.1224,93.5762,50.0,50.0,35.6284,92.7857
4.5,35.1504,93.1681,50.0,50.0,34.9197,93.3406
4.6,34.8745,93.7072,50.0,50.0,34.1251,93.7632
4.7,34.7171,93.7824,50.0,50.0,34.7287,93.0956
4.8,34.2133,93.4355,50.0,50.0,34.0271,93.6593
4.9,34.014,93.876,50.0,50.0,33.1326,93.5606
