t,ev_x,ev_y,goal_x,goal_y,pursuer_x,pursuer_y
0.0,86.5717,38.245,50.0,50.0,46.5262,53.4668
0.1,86.1829,38.7273,50.0,50.0,47.3659,53.1429
0.2,84.9474,38.6014,50.0,50.0,48.2034,52.8135
0.3,84.3754,38.8363,50.0,50.0,49.0373,52.4748
0.4,84.5318,38.1124,50.0,50.0,49.8664,52.1246
0.5,82.2769,37.9291,50.0,50.0,50.6904,51.7626
0.6,82.493,37.8044,50.0,50.0,51.5098,51.3905
0.7,80.8012,37.9801,50.0,50.0,52.3265,51.0122
0.8,80.6524,38.4387,50.0,50.0,53.1425,50.6326
0.9,79.2337,38.085,50.0,50.0,53.9605,50.2573
1.0,79.3025,38.4604,50.0,50.0,54.7828,49.8915
1.1,78.5995,39.4176,50.0,50.0,55.6104,49.5377
1.2,78.4735,39.4795,50.0,50.0,56.4425,49.1949
1.3,77.3306,40.3441,50.0,50.0,57.2771,48.8581
1.4,76.44,41.1694,50.0,50.0,58.1111,48.5197
1.5,76.0104,41.5178,50.0,50.0,58.9407,48.1709
1.6,75.1454,41.1393,50.0,50.0,59.7618,47.8023
1.7,74.0862,41.2179,50.0,50.0,60.571,47.4084
1.8,73.3646,41.1908,50.0,50.0,61.3668,46.988
1.9,72.0184,40.6021,50.0,50.0,62.1505,46.5455
2.0,71.8537,41.0604,50.0,50.0,62.9267,46.0899
2.1,71.3108,41.2127,50.0,50.0,63.7033,45.6351
2.2,70.7322,42.1539,50.0,50.0,64.4927,45.2027
2.3,70.4833,41.7753,50.0,50.0,65.3057,44.8168
2.4,69.4542,42.2924,50.0,50.0,66.1493,44.5033
2.5,69.0056,43.6041,50.0,50.0,67.0249,44.2948
2.6,68.7442,43.9966,50.0,50.0,67.9243,44.327
2.7,67.7944,44.2114,50.0,50.0,67.0384,44.4859
2.8,66.5412,44.4769,50.0,50.0,66.1384,44.4793
2.9,66.3526,44.2352,50.0,50.0,65.2557,44.304
3.0,65.5837,43.9866,50.0,50.0,64.3745,44.1211
3.1,64.227,45.0983,50.0,50.0,63.4745,44.1104
3.2,63.5538,44.4102,50.0,50.0,62.6183,44.3875
3.3,63.0066,44.2024,50.0,50.0,61.8561,44.8661
3.4,62.6899,44.6671,50.0,50.0,61.2897,45.5655
3.5,61.7824,44.9918,50.0,50.0,60.7053,46.25
3.6,61.2969,46.7603,50.0,50.0,60.5173,47.1301
3.7,60.9006,46.089,50.0,50.0,59.7025,46.7479
3.8,60.2372,46.6656,50.0,50.0,59.4055,47.5975
3.9,59.4977,47.5222,50.0,50.0,58.51,47.6882
4.0,59.138,47.57,50.0,50.0,57.6135,47.7675
4.1,57.7049,47.3043,50.0,50.0,56.7519,47.5077
4.2,56.627,47.3286,50.0,50.0,55.8669,47.3437
4.3,56.252,47.1637,50.0,50.0,54.9741,47.2301
4.4,55.0994,47.3794,50.0,50.0,54.2008,47.6906
4.5,55.3147,47.1378,50.0,50.0,53.3894,47.3013
4.6,53.8808,47.5482,50.0,50.0,53.3125,48.1981
4.7,53.2669,47.7706,50.0,50.0,52.5927,48.7383
4.8,52.9091,48.9655,50.0,50.0,52.1699,49.5328
4.9,52.3691,49.2879,50.0,50.0,51.5436,50.1791
