t,ev_x,ev_y,goal_x,goal_y,pursuer_x,pursuer_y
0.0,50.1594,8.4067,50.0,50.0,95.4549,79.6402
0.1,49.7303,8.9616,50.0,50.0,94.9624,78.8869
0.2,49.8954,9.7826,50.0,50.0,94.4658,78.1363
0.3,50.0118,10.5739,50.0,50.0,93.965,77.3885
0.4,50.1062,11.9086,50.0,50.0,93.4599,76.6436
0.5,49.7029,12.7795,50.0,50.0,92.9505,75.9017
0.6,49.8393,13.5683,50.0,50.0,92.4365,75.1629
0.7,50.0395,14.3584,50.0,50.0,91.918,74.4272
0.8,49.6071,14.7896,50.0,50.0,91.3949,73.6949
0.9,50.3407,15.4363,50.0,50.0,90.8669,72.9661
1.0,49.2938,15.8389,50.0,50.0,90.3339,72.2408
1.1,49.1532,16.5874,50.0,50.0,89.7959,71.5193
1.2,49.7822,18.4052,50.0,50.0,89.2528,70.8017
1.3,49.774,18.9187,50.0,50.0,88.7042,70.0882
1.4,49.8749,19.6242,50.0,50.0,88.1502,69.3789
1.5,49.8589,20.3694,50.0,50.0,87.5906,68.6741
1.6,50.0494,20.8689,50.0,50.0,87.0251,67.9739
1.7,50.2159,22.2977,50.0,50.0,86.4536,67.2786
1.8,49.8563,23.0633,50.0,50.0,85.876,66.5884
1.9,49.7065,23.4605,50.0,50.0,85.292,65.9036
2.0,49.966,24.3646,50.0,50.0,84.7015,65.2244
2.1,49.7867,25.0199,50.0,50.0,84.1043,64.5512
2.2,49.7564,26.3034,50.0,50.0,83.5,63.8842
2.3,49.343,26.9274,50.0,50.0,82.8886,63.2237
2.4,49.8574,27.84,50.0,50.0,82.2698,62.5703
2.5,50.0853,27.5869,50.0,50.0,81.6432,61.9241
2.6,50.1086,29.3189,50.0,50.0,81.0088,61.2858
2.7,49.9423,29.881,50.0,50.0,80.3662,60.6557
2.8,50.1942,30.6977,50.0,50.0,79.7151,60.0344
2.9,50.4911,31.7909,50.0,50.0,79.0552,59.4224
3.0,50.5846,32.186,50.0,50.0,78.3862,58.8203
3.1,49.419,33.4361,50.0,50.0,77.7079,58.2287
3.2,50.2041,34.0322,50.0,50.0,77.0199,57.6485
3.3,49.4892,34.6872,50.0,50.0,76.3218,57.0805
3.4,50.1388,35.5664,50.0,50.0,75.6134,56.5254
3.5,49.9212,36.369,50.0,50.0,74.8943,55.9843
3.6,49.6784,37.0617,50.0,50.0,74.164,55.4582
3.7,49.5332,38.552,50.0,50.0,73.4224,54.9483
3.8,49.8211,38.9649,50.0,50.0,72.669,54.456
3.9,49.6597,39.8599,50.0,50.0,71.9034,53.9827
4.0,49.407,40.6978,50.0,50.0,71.1255,53.5301
4.1,49.9609,41.8548,50.0,50.0,70.335,53.1
4.2,49.5821,42.0445,50.0,50.0,69.5316,52.6943
4.3,50.0868,43.1914,50.0,50.0,68.7152,52.3155
4.4,49.8524,43.6475,50.0,50.0,67.8858,51.966
4.5,49.3391,44.1725,50.0,50.0,67.0436,51.6487
4.6,50.1199,45.5528,50.0,50.0,66.1889,51.3668
4.7,49.9025,46.6385,50.0,50.0,65.3224,51.1236
4.8,50.5177,46.8034,50.0,50.0,64.445,50.9232
4.9,49.2682,47.0883,50.0,50.0,63.5582,50.7697
