t,ev_x,ev_y,goal_x,goal_y,pursuer_x,pursuer_y
0.0,88.5114,29.5156,50.0,50.0,34.3324,81.5552
0.1,88.2189,29.2456,50.0,50.0,34.9772,80.9274
0.2,88.0244,29.9842,50.0,50.0,35.6218,80.2993
0.3,87.6818,29.2124,50.0,50.0,36.2663,79.6711
0.4,87.699,29.5648,50.0,50.0,36.9109,79.043
0.5,87.981,30.0439,50.0,50.0,37.5557,78.4151
0.6,87.5941,29.7372,50.0,50.0,38.2007,77.7874
0.7,87.4361,30.3897,50.0,50.0,38.846,77.1601
0.8,87.0986,30.0931,50.0,50.0,39.4917,76.5331
0.9,87.4601,30.3697,50.0,50.0,40.1378,75.9066
1.0,87.5531,30.3886,50.0,50.0,40.7844,75.2806
1.1,87.0412,31.392,50.0,50.0,41.4315,74.6551
1.2,87.0398,30.8971,50.0,50.0,42.0792,74.0301
1.3,86.2939,31.1895,50.0,50.0,42.7273,73.4057
1.4,86.3886,31.123,50.0,50.0,43.3761,72.7819
1.5,86.7706,30.7651,50.0,50.0,44.0253,72.1586
1.6,86.3348,32.1442,50.0,50.0,44.6751,71.5359
1.7,86.1145,31.8416,50.0,50.0,45.3254,70.9137
1.8,86.0172,31.5685,50.0,50.0,45.9762,70.2921
1.9,85.5921,31.9278,50.0,50.0,46.6275,69.6709
2.0,85.5938,31.9132,50.0,50.0,47.2792,69.0502
2.1,86.2355,32.7213,50.0,50.0,47.9313,68.4299
2.2,85.2515,32.5494,50.0,50.0,48.5838,67.81
2.3,85.9094,32.3015,50.0,50.0,49.2365,67.1904
2.4,85.5784,33.4901,50.0,50.0,49.8895,66.571
2.5,85.6302,32.9017,50.0,50.0,50.5426,65.9518
2.6,85.441,33.2573,50.0,50.0,51.1959,65.3327
2.7,85.0005,33.1249,50.0,50.0,51.8491,64.7136
2.8,84.3864,33.2132,50.0,50.0,52.5023,64.0945
2.9,84.9135,33.2204,50.0,50.0,53.1553,63.4752
3.0,84.3358,33.6855,50.0,50.0,53.8081,62.8556
3.1,84.7135,33.3952,50.0,50.0,54.4605,62.2356
3.2,84.5127,34.4091,50.0,50.0,55.1124,61.6151
3.3,84.1754,34.2348,50.0,50.0,55.7637,60.994
3.4,83.899,34.0359,50.0,50.0,56.4143,60.3721
3.5,83.406,34.0929,50.0,50.0,57.064,59.7493
3.6,83.5668,34.8668,50.0,50.0,57.7127,59.1254
3.7,83.3165,34.7701,50.0,50.0,58.3601,58.5003
3.8,83.1477,34.8771,50.0,50.0,59.0062,57.8738
3.9,82.9744,34.263,50.0,50.0,59.6508,57.2456
4.0,83.0043,35.1598,50.0,50.0,60.2936,56.6157
4.1,82.4419,34.3982,50.0,50.0,60.9344,55.9838
4.2,82.5858,34.5723,50.0,50.0,61.5731,55.3497
4.3,82.1945,34.8253,50.0,50.0,62.2093,54.7131
4.4,81.9016,34.8329,50.0,50.0,62.8429,54.0738
4.5,81.7881,34.8192,50.0,50.0,63.4734,53.4317
4.6,81.6714,35.2179,50.0,50.0,64.1007,52.7863
4.7,81.4556,35.0957,50.0,50.0,64.7244,52.1374
4.8,81.7227,35.4799,50.0,50.0,65.3441,51.4848
4.9,80.9617,34.9167,50.0,50.0,65.9595,50.8281
