t,ev_x,ev_y,goal_x,goal_y,pursuer_x,pursuer_y
0.0,10.9676,48.0223,50.0,50.0,43.7324,49.5927
0.1,11.472,47.7983,50.0,50.0,42.8334,49.5506
0.2,11.6498,48.0651,50.0,50.0,41.934,49.5162
0.3,12.5325,48.7758,50.0,50.0,41.0344,49.4916
0.4,12.8812,48.705,50.0,50.0,40.1345,49.4784
0.5,13.6494,49.0425,50.0,50.0,39.2345,49.4786
0.6,14.5002,49.3605,50.0,50.0,38.3346,49.4939
0.7,15.0821,50.3288,50.0,50.0,37.4352,49.5264
0.8,16.506,50.5607,50.0,50.0,36.5367,49.5781
0.9,16.3986,50.9234,50.0,50.0,35.6397,49.6514
1.0,17.2678,51.2744,50.0,50.0,34.745,49.749
1.1,18.2494,51.2876,50.0,50.0,33.8537,49.874
1.2,18.8849,52.0494,50.0,50.0,32.9673,50.03
1.3,20.018,52.0062,50.0,50.0,32.0879,50.2216
1.4,20.01,52.8208,50.0,50.0,31.2185,50.4542
1.5,21.3932,53.0806,50.0,50.0,30.3634,50.735
1.6,21.1687,53.9414,50.0,50.0,29.5292,51.0728
1.7,22.3142,54.1643,50.0,50.0,28.7263,51.4794
1.8,23.1535,54.1347,50.0,50.0,27.9719,51.9701
1.9,23.6051,54.7516,50.0,50.0,27.2958,52.5641
2.0,23.6573,55.0805,50.0,50.0,26.7518,53.2811
2.1,25.2398,55.2362,50.0,50.0,26.4332,54.1229
2.2,25.5454,55.5816,50.0,50.0,26.4623,55.0224
2.3,26.1814,56.673,50.0,50.0,26.8742,55.8226
2.4,27.1425,56.5805,50.0,50.0,27.5381,56.4303
2.5,27.4252,56.7226,50.0,50.0,28.3147,56.8851
2.6,28.3796,57.133,50.0,50.0,29.1366,57.2517
2.7,29.7241,56.551,50.0,50.0,29.9785,57.57
2.8,30.4313,57.0661,50.0,50.0,30.8312,57.858
2.9,31.2694,58.2837,50.0,50.0,31.6915,58.1223
3.0,31.5596,58.0754,50.0,50.0,32.5584,58.3641
3.1,33.2319,58.2278,50.0,50.0,33.4314,58.583
3.2,33.6317,59.0448,50.0,50.0,34.3101,58.7777
3.3,34.4233,58.9919,50.0,50.0,35.1939,58.9473
3.4,34.9365,59.2312,50.0,50.0,36.0825,59.0904
3.5,35.3582,58.2877,50.0,50.0,36.9751,59.2057
3.6,36.0033,59.3692,50.0,50.0,37.8709,59.292
3.7,37.3125,59.433,50.0,50.0,38.7692,59.3477
3.8,37.9326,59.0159,50.0,50.0,39.6689,59.3712
3.9,38.7447,58.918,50.0,50.0,38.7689,59.3812
4.0,39.5985,59.3489,50.0,50.0,39.6689,59.374
4.1,40.1856,59.2481,50.0,50.0,40.5687,59.3527
4.2,41.2284,59.1754,50.0,50.0,41.4675,59.3065
4.3,41.6493,59.4079,50.0,50.0,42.3641,59.2285
4.4,42.63,58.5712,50.0,50.0,43.2568,59.1141
4.5,43.3743,58.7046,50.0,50.0,44.1435,58.96
4.6,44.6477,58.5487,50.0,50.0,45.0218,58.7635
4.7,44.9614,58.0357,50.0,50.0,45.8888,58.5222
4.8,46.0982,58.0369,50.0,50.0,46.7413,58.2335
4.9,46.3507,57.5567,50.0,50.0,47.5752,57.895
