t,ev_x,ev_y,goal_x,goal_y,pursuer_x,pursuer_y
0.0,74.5008,78.635,50.0,50.0,32.8078,98.0514
0.1,74.748,78.3561,50.0,50.0,33.6136,97.6504
0.2,73.4853,77.6227,50.0,50.0,34.4122,97.2354
0.3,73.3472,76.4119,50.0,50.0,35.2031,96.806
0.4,73.1876,76.5825,50.0,50.0,35.986,96.362
0.5,72.7756,75.7593,50.0,50.0,36.7603,95.9033
0.6,71.7123,75.6709,50.0,50.0,37.5256,95.4296
0.7,71.4339,74.6885,50.0,50.0,38.2812,94.9407
0.8,70.8537,73.8058,50.0,50.0,39.0267,94.4364
0.9,70.4073,73.319,50.0,50.0,39.7613,93.9165
1.0,70.2323,72.9832,50.0,50.0,40.4846,93.3809
1.1,68.8264,72.1964,50.0,50.0,41.1957,92.8292
1.2,69.3628,71.6189,50.0,50.0,41.8939,92.2614
1.3,68.5564,70.6938,50.0,50.0,42.5787,91.6773
1.4,67.9369,69.976,50.0,50.0,43.2491,91.0768
1.5,67.5172,69.3776,50.0,50.0,43.9044,90.4599
1.6,67.099,68.9029,50.0,50.0,44.5437,89.8265
1.7,65.8235,68.2107,50.0,50.0,45.1663,89.1766
1.8,65.4264,68.1052,50.0,50.0,45.7712,88.5101
1.9,65.398,67.4461,50.0,50.0,46.3575,87.8274
2.0,64.3956,66.386,50.0,50.0,46.9244,87.1283
2.1,63.9532,65.8825,50.0,50.0,47.4709,86.4133
2.2,63.4586,65.359,50.0,50.0,47.9961,85.6824
2.3,63.1153,64.5617,50.0,50.0,48.4991,84.9361
2.4,62.2769,63.984,50.0,50.0,48.979,84.1747
2.5,62.0313,63.7162,50.0,50.0,49.4349,83.3987
2.6,60.8836,63.1287,50.0,50.0,49.866,82.6087
2.7,60.8343,62.7409,50.0,50.0,50.2714,81.8051
2.8,60.4405,61.908,50.0,50.0,50.6503,80.9888
2.9,59.5256,61.1564,50.0,50.0,51.0021,80.1604
3.0,59.2241,60.1643,50.0,50.0,51.3261,79.3207
3.1,58.467,59.8868,50.0,50.0,51.6217,78.4707
3.2,58.0168,59.5546,50.0,50.0,51.8884,77.6111
3.3,58.1157,58.9903,50.0,50.0,52.1258,76.743
3.4,57.3425,57.777,50.0,50.0,52.3336,75.8673
3.5,56.8939,57.9668,50.0,50.0,52.5116,74.9851
3.6,55.664,57.2021,50.0,50.0,52.6598,74.0973
3.7,56.0432,56.2604,50.0,50.0,52.778,73.2052
3.8,54.9616,55.4,50.0,50.0,52.8665,72.3095
3.9,54.4139,55.1029,50.0,50.0,52.9255,71.4114
4.0,53.9568,54.8026,50.0,50.0,52.9552,70.5119
4.1,53.3137,54.9532,50.0,50.0,52.9561,69.6119
4.2,52.8806,53.2565,50.0,50.0,52.9287,68.7124
4.3,52.4483,52.528,50.0,50.0,52.8737,67.814
4.4,51.6784,51.7774,50.0,50.0,52.7916,66.9178
4.5,51.4453,51.4903,50.0,50.0,52.6832,66.0243
4.6,50.941,50.5952,50.0,50.0,52.5492,65.1344
4.7,50.3646,49.9605,50.0,50.0,52.3906,64.2485
4.8,49.5983,49.9086,50.0,50.0,52.2024,63.3683
4.9,48.7471,49.3361,50.0,50.0,51.9804,62.4962
