t,ev_x,ev_y,goal_x,goal_y,pursuer_x,pursuer_y
0.0,7.6323,42.3569,50.0,50.0,70.5137,18.8738
0.1,7.7439,43.5904,50.0,50.0,69.6736,19.1967
0.2,7.4715,42.8771,50.0,50.0,68.8344,19.5218
0.3,7.4216,43.2292,50.0,50.0,67.9961,19.8494
0.4,7.5272,43.1456,50.0,50.0,67.1589,20.1795
0.5,7.7218,43.5634,50.0,50.0,66.3226,20.5122
0.6,8.0153,44.06,50.0,50.0,65.4874,20.8475
0.7,8.8157,44.3204,50.0,50.0,64.6533,21.1855
0.8,8.1879,44.2486,50.0,50.0,63.8203,21.5263
0.9,8.3139,44.6469,50.0,50.0,62.9884,21.8698
1.0,8.1223,44.5097,50.0,50.0,62.1577,22.2161
1.1,8.5927,44.9118,50.0,50.0,61.3282,22.5651
1.2,8.2532,44.5981,50.0,50.0,60.4997,22.9169
1.3,8.6994,44.5464,50.0,50.0,59.6725,23.2713
1.4,8.6492,45.2514,50.0,50.0,58.8464,23.6284
1.5,8.1088,45.5343,50.0,50.0,58.0214,23.9882
1.6,8.0496,45.4918,50.0,50.0,57.1975,24.3505
1.7,8.5906,45.503,50.0,50.0,56.3748,24.7153
1.8,8.7571,46.129,50.0,50.0,55.5531,25.0825
1.9,8.2989,46.1733,50.0,50.0,54.7325,25.4521
2.0,7.8432,46.5954,50.0,50.0,53.9129,25.8239
2.1,8.1461,46.4538,50.0,50.0,53.0943,26.198
2.2,7.772,47.0811,50.0,50.0,52.2767,26.5741
2.3,7.5336,47.1892,50.0,50.0,51.46,26.9523
2.4,8.1495,47.0184,50.0,50.0,50.6441,27.3323
2.5,8.0067,47.7109,50.0,50.0,49.8291,27.7141
2.6,7.7197,47.3226,50.0,50.0,49.0149,28.0975
2.7,7.6767,47.4018,50.0,50.0,48.2014,28.4825
2.8,8.1019,47.9067,50.0,50.0,47.3885,28.8689
2.9,7.4777,47.3403,50.0,50.0,46.5763,29.2565
3.0,7.3056,47.8864,50.0,50.0,45.7646,29.6454
3.1,6.8403,48.5015,50.0,50.0,44.9534,30.0352
3.2,6.8074,48.06,50.0,50.0,44.1427,30.4258
3.3,6.7762,48.1938,50.0,50.0,43.3322,30.8172
3.4,6.4172,48.6788,50.0,50.0,42.522,31.2091
3.5,6.8943,48.5553,50.0,50.0,41.712,31.6014
3.6,6.2465,48.7613,50.0,50.0,40.9021,31.994
3.7,6.2874,48.9572,50.0,50.0,40.0923,32.3866
3.8,6.0533,49.0942,50.0,50.0,39.2824,32.779
3.9,5.446,49.6457,50.0,50.0,38.4723,33.1712
4.0,5.3982,49.3995,50.0,50.0,37.662,33.5629
4.1,6.1646,49.6082,50.0,50.0,36.8514,33.9539
4.2,5.0331,49.4,50.0,50.0,36.0403,34.344
4.3,4.5226,49.4433,50.0,50.0,35.2288,34.7331
4.4,5.3102,49.3042,50.0,50.0,34.4166,35.1209
4.5,4.9897,49.2033,50.0,50.0,33.6037,35.5072
4.6,4.0959,49.52,50.0,50.0,32.79,35.8918
4.7,4.0956,49.7031,50.0,50.0,31.9755,36.2745
4.8,3.876,49.0482,50.0,50.0,31.1599,36.655
4.9,3.6264,49.5032,50.0,50.0,30.3432,37.0332
