t,ev_x,ev_y,goal_x,goal_y,pursuer_x,pursuer_y
0.0,32.9785,89.8808,50.0,50.0,84.9712,33.8518
0.1,33.1406,89.5812,50.0,50.0,84.3595,34.512
0.2,34.4135,88.6084,50.0,50.0,83.7468,35.1711
0.3,34.4913,87.9061,50.0,50.0,83.1335,35.8299
0.4,34.8788,87.5079,50.0,50.0,82.5202,36.4885
0.5,35.9144,86.9132,50.0,50.0,81.9071,37.1474
0.6,36.369,86.6335,50.0,50.0,81.2946,37.8068
0.7,37.1376,85.3436,50.0,50.0,80.6829,38.467
0.8,36.9145,85.5612,50.0,50.0,80.0723,39.1282
0.9,38.0256,85.1006,50.0,50.0,79.4628,39.7904
1.0,38.3336,84.5562,50.0,50.0,78.8545,40.4537
1.1,39.2418,83.6352,50.0,50.0,78.2477,41.1184
1.2,39.251,82.7726,50.0,50.0,77.6423,41.7843
1.3,39.683,82.1624,50.0,50.0,77.0384,42.4516
1.4,40.8768,82.6982,50.0,50.0,76.436,43.1203
1.5,42.0024,82.1142,50.0,50.0,75.8352,43.7904
1.6,42.5427,81.3169,50.0,50.0,75.2359,44.4619
1.7,43.4936,80.9747,50.0,50.0,74.6382,45.1347
1.8,43.4511,79.9232,50.0,50.0,74.0419,45.8088
1.9,43.8786,79.8898,50.0,50.0,73.447,46.4842
2.0,44.5927,79.2156,50.0,50.0,72.8535,47.1608
2.1,45.0875,78.3119,50.0,50.0,72.2613,47.8384
2.2,45.4398,77.4106,50.0,50.0,71.6702,48.5171
2.3,46.7246,77.4437,50.0,50.0,71.0801,49.1967
2.4,47.5972,76.4028,50.0,50.0,70.4908,49.877
2.5,47.3973,75.8147,50.0,50.0,69.9023,50.5578
2.6,47.6176,75.5186,50.0,50.0,69.3141,51.239
2.7,48.5105,74.8247,50.0,50.0,68.7261,51.9204
2.8,48.9591,75.0586,50.0,50.0,68.1379,52.6016
2.9,49.9078,73.8079,50.0,50.0,67.5491,53.2823
3.0,50.3733,73.5083,50.0,50.0,66.9593,53.9621
3.1,50.9161,72.9239,50.0,50.0,66.368,54.6405
3.2,51.4228,71.9103,50.0,50.0,65.7744,55.317
3.3,52.0569,70.9945,50.0,50.0,65.1777,55.9909
3.4,51.9767,70.4575,50.0,50.0,64.577,56.6611
3.5,52.3505,69.5476,50.0,50.0,63.971,57.3265
3.6,52.8926,69.2575,50.0,50.0,63.3582,57.9856
3.7,53.6407,69.0134,50.0,50.0,62.7365,58.6363
3.8,54.2146,68.053,50.0,50.0,62.1032,59.2759
3.9,54.5965,67.3847,50.0,50.0,61.4549,59.9001
4.0,54.4633,66.7217,50.0,50.0,60.7866,60.5029
4.1,54.8732,65.8664,50.0,50.0,60.0912,61.0743
4.2,56.0556,65.022,50.0,50.0,59.3583,61.5966
4.3,55.5048,64.687,50.0,50.0,58.5721,62.0347
4.4,55.6876,63.7851,50.0,50.0,57.7131,62.303
4.5,55.7442,62.6971,50.0,50.0,56.8258,62.1522
4.6,56.1899,62.2928,50.0,50.0,56.4861,61.3187
4.7,56.8324,60.9602,50.0,50.0,56.6591,60.4355
4.8,56.1768,61.1516,50.0,50.0,56.8219,59.5503
4.9,56.9633,59.4667,50.0,50.0,56.9423,58.6584
