t,ev_x,ev_y,goal_x,goal_y,pursuer_x,pursuer_y
0.0,9.8226,58.6813,50.0,50.0,35.2184,76.101
0.1,10.1973,58.7922,50.0,50.0,34.4809,75.5852
0.2,9.941,58.9109,50.0,50.0,33.745,75.0671
0.3,10.2484,58.1378,50.0,50.0,33.0105,74.5469
0.4,10.3074,58.1999,50.0,50.0,32.2773,74.0251
0.5,10.8257,58.2029,50.0,50.0,31.5448,73.502
0.6,10.9267,59.0452,50.0,50.0,30.8129,72.9784
0.7,11.0247,58.8791,50.0,50.0,30.081,72.4546
0.8,11.1214,58.9392,50.0,50.0,29.3487,71.9313
0.9,11.4764,59.3373,50.0,50.0,28.6156,71.4093
1.0,11.6623,58.6592,50.0,50.0,27.8811,70.8892
1.1,11.4691,59.5136,50.0,50.0,27.1446,70.372
1.2,11.8624,59.6337,50.0,50.0,26.4054,69.8585
1.3,12.0002,59.38,50.0,50.0,25.6631,69.3496
1.4,11.8802,59.918,50.0,50.0,24.9168,68.8465
1.5,11.8473,60.0122,50.0,50.0,24.166,68.3503
1.6,12.0529,60.0706,50.0,50.0,23.4099,67.862
1.7,12.1524,59.9917,50.0,50.0,22.648,67.383
1.8,11.754,59.8446,50.0,50.0,21.8795,66.9147
1.9,11.8903,60.8302,50.0,50.0,21.1037,66.4585
2.0,11.9,61.3297,50.0,50.0,20.3199,66.0161
2.1,11.4554,61.3822,50.0,50.0,19.5274,65.5896
2.2,11.4394,61.4274,50.0,50.0,18.7254,65.181
2.3,11.4486,61.6167,50.0,50.0,17.9133,64.7931
2.4,11.6665,61.728,50.0,50.0,17.0903,64.4289
2.5,11.2741,62.7827,50.0,50.0,16.2557,64.0922
2.6,11.5111,61.487,50.0,50.0,15.4087,63.7878
2.7,11.3885,62.1462,50.0,50.0,14.5489,63.5218
2.8,11.1423,62.3658,50.0,50.0,13.676,63.3026
2.9,10.9975,62.5246,50.0,50.0,12.7904,63.1425
3.0,11.1937,62.8334,50.0,50.0,11.894,63.062
3.1,10.5414,62.7027,50.0,50.0,10.9949,63.1027
3.2,10.3619,62.9331,50.0,50.0,10.1529,63.4206
3.3,10.3467,63.3449,50.0,50.0,11.0411,63.2754
3.4,10.5522,63.4301,50.0,50.0,10.1759,63.5232
3.5,10.6109,63.666,50.0,50.0,9.7244,64.3017
3.6,10.1496,63.5875,50.0,50.0,10.0537,63.4641
3.7,10.1064,63.5767,50.0,50.0,9.4858,64.1623
3.8,9.7268,63.7791,50.0,50.0,9.8362,63.3334
3.9,9.7676,63.7485,50.0,50.0,9.339,64.0836
4.0,9.2066,63.631,50.0,50.0,8.533,63.683
4.1,9.506,64.554,50.0,50.0,9.2343,64.2472
4.2,8.7449,64.4265,50.0,50.0,8.3629,64.0221
4.3,8.8726,64.6214,50.0,50.0,9.1391,64.4776
4.4,8.6157,63.9606,50.0,50.0,8.2926,64.1718
4.5,8.2445,64.111,50.0,50.0,8.0066,65.0252
4.6,8.3824,64.7562,50.0,50.0,8.0755,64.1278
4.7,8.1094,63.889,50.0,50.0,7.3718,64.689
4.8,7.6201,63.6352,50.0,50.0,7.9136,63.9703
4.9,8.2222,64.3077,50.0,50.0,7.1862,64.5003
