t,ev_x,ev_y,goal_x,goal_y,pursuer_x,pursuer_y
0.0,12.3446,70.9415,50.0,50.0,29.973,15.5371
0.1,12.5464,71.2266,50.0,50.0,29.7193,16.4006
0.2,13.5558,70.5542,50.0,50.0,29.4727,17.2662
0.3,14.2287,70.3964,50.0,50.0,29.2339,18.1339
0.4,14.7952,69.4412,50.0,50.0,29.0034,19.0039
0.5,15.9518,68.7563,50.0,50.0,28.782,19.8763
0.6,16.6654,68.5918,50.0,50.0,28.5702,20.751
0.7,17.2782,68.0178,50.0,50.0,28.3686,21.6281
0.8,18.3702,67.7199,50.0,50.0,28.1778,22.5076
0.9,18.8215,66.865,50.0,50.0,27.9983,23.3896
1.0,18.9108,67.0821,50.0,50.0,27.8308,24.2739
1.1,19.7907,66.4367,50.0,50.0,27.6761,25.1605
1.2,20.8106,65.9555,50.0,50.0,27.5347,26.0493
1.3,20.932,65.2896,50.0,50.0,27.4073,26.9402
1.4,21.6225,65.3958,50.0,50.0,27.2949,27.8332
1.5,22.6192,64.2864,50.0,50.0,27.1981,28.7279
1.6,23.3679,64.2325,50.0,50.0,27.1178,29.6244
1.7,24.1197,63.7045,50.0,50.0,27.055,30.5222
1.8,24.5548,63.7377,50.0,50.0,27.0106,31.4211
1.9,25.9467,63.0366,50.0,50.0,26.9858,32.3207
2.0,25.9668,62.844,50.0,50.0,26.9815,33.2207
2.1,27.456,62.6284,50.0,50.0,26.9991,34.1205
2.2,27.7511,62.1186,50.0,50.0,27.0398,35.0196
2.3,28.5062,61.785,50.0,50.0,27.105,35.9173
2.4,28.8274,61.7234,50.0,50.0,27.1962,36.8126
2.5,30.0301,60.7399,50.0,50.0,27.3149,37.7048
2.6,30.5356,60.6905,50.0,50.0,27.4627,38.5925
2.7,31.473,60.408,50.0,50.0,27.6415,39.4746
2.8,31.3792,59.5711,50.0,50.0,27.8531,40.3494
2.9,32.4205,59.7205,50.0,50.0,28.0992,41.2151
3.0,33.1986,59.1338,50.0,50.0,28.3819,42.0695
3.1,33.6144,58.7688,50.0,50.0,28.703,42.9103
3.2,34.5616,58.4944,50.0,50.0,29.0644,43.7346
3.3,34.7427,58.39,50.0,50.0,29.4678,44.5391
3.4,36.0884,57.4825,50.0,50.0,29.9149,45.3202
3.5,36.2311,57.4801,50.0,50.0,30.4068,46.0738
3.6,37.7024,56.8082,50.0,50.0,30.9444,46.7956
3.7,38.3188,56.3322,50.0,50.0,31.528,47.4808
3.8,38.7923,56.0318,50.0,50.0,32.1571,48.1244
3.9,39.5728,55.7849,50.0,50.0,32.8306,48.7214
4.0,40.0966,55.3233,50.0,50.0,33.5463,49.2671
4.1,41.1629,55.1333,50.0,50.0,34.3012,49.757
4.2,41.6883,54.6367,50.0,50.0,35.0915,50.1876
4.3,42.5039,54.0077,50.0,50.0,35.9127,50.5561
4.4,43.7227,54.258,50.0,50.0,36.7595,50.8608
4.5,43.9257,52.8887,50.0,50.0,37.6267,51.1015
4.6,44.4604,53.1315,50.0,50.0,38.5091,51.2789
4.7,45.3521,52.4348,50.0,50.0,39.4016,51.395
4.8,46.1507,52.1416,50.0,50.0,40.2997,51.4527
4.9,46.6651,52.337,50.0,50.0,41.1997,51.4556
