t,ev_x,ev_y,goal_x,goal_y,pursuer_x,pursuer_y
0.0,22.5367,79.4456,50.0,50.0,37.7929,33.4152
0.1,23.5843,79.279,50.0,50.0,37.5372,34.2781
0.2,24.3153,78.3106,50.0,50.0,37.2932,35.1444
0.3,25.0076,77.8593,50.0,50.0,37.0618,36.0141
0.4,25.5482,78.6396,50.0,50.0,36.8436,36.8873
0.5,26.6085,77.4778,50.0,50.0,36.6395,37.7639
0.6,26.8396,77.6056,50.0,50.0,36.4503,38.6437
0.7,27.6267,77.1046,50.0,50.0,36.2766,39.5268
0.8,29.0936,77.2412,50.0,50.0,36.1193,40.413
0.9,29.4967,76.0108,50.0,50.0,35.9792,41.302
1.0,30.2057,76.5235,50.0,50.0,35.857,42.1937
1.1,31.6466,75.8778,50.0,50.0,35.7536,43.0877
1.2,32.0246,76.478,50.0,50.0,35.6699,43.9838
1.3,32.1758,75.7336,50.0,50.0,35.6069,44.8816
1.4,33.7436,75.7247,50.0,50.0,35.5654,45.7806
1.5,34.1563,75.2655,50.0,50.0,35.5467,46.6804
1.6,35.049,74.3195,50.0,50.0,35.5517,47.5804
1.7,35.2713,74.7864,50.0,50.0,35.5818,48.4799
1.8,36.2598,73.9312,50.0,50.0,35.638,49.3782
1.9,37.0581,74.0757,50.0,50.0,35.7219,50.2742
2.0,37.9301,73.4395,50.0,50.0,35.8348,51.1671
2.1,38.7725,73.2757,50.0,50.0,35.9783,52.0556
2.2,39.9449,73.1928,50.0,50.0,36.1541,52.9383
2.3,39.9249,72.5481,50.0,50.0,36.3639,53.8135
2.4,40.5243,72.4107,50.0,50.0,36.6095,54.6793
2.5,41.4666,71.9595,50.0,50.0,36.8929,55.5335
2.6,42.3402,70.9304,50.0,50.0,37.2162,56.3735
2.7,42.786,71.061,50.0,50.0,37.5815,57.196
2.8,43.6268,70.4032,50.0,50.0,37.9908,57.9975
2.9,44.0882,70.0763,50.0,50.0,38.4463,58.7738
3.0,44.6731,70.1716,50.0,50.0,38.9499,59.5197
3.1,45.1971,69.1907,50.0,50.0,39.5032,60.2295
3.2,45.3897,68.883,50.0,50.0,40.1076,60.8964
3.3,46.5554,68.5822,50.0,50.0,40.7634,61.5128
3.4,47.4175,67.5637,50.0,50.0,41.4701,62.07
3.5,48.4878,67.0107,50.0,50.0,42.226,62.5586
3.6,48.4631,66.5492,50.0,50.0,43.0271,62.9688
3.7,48.825,66.5177,50.0,50.0,43.8676,63.2905
3.8,49.9772,65.7085,50.0,50.0,44.7392,63.5148
3.9,50.2557,64.7773,50.0,50.0,45.6312,63.6342
4.0,50.3895,64.3286,50.0,50.0,46.5312,63.6438
4.1,51.1038,63.633,50.0,50.0,47.4254,63.5422
4.2,51.6246,63.163,50.0,50.0,48.3004,63.3314
4.3,52.3072,62.4593,50.0,50.0,49.1437,63.017
4.4,52.6355,62.0759,50.0,50.0,49.945,62.6072
4.5,52.7591,61.5214,50.0,50.0,50.6963,62.1117
4.6,53.752,60.5474,50.0,50.0,51.3922,61.541
4.7,53.634,59.657,50.0,50.0,52.0292,60.9052
4.8,54.0338,58.9991,50.0,50.0,52.6052,60.2136
4.9,54.27,58.1379,50.0,50.0,53.1191,59.4748
