t,ev_x,ev_y,goal_x,goal_y,pursuer_x,pursuer_y
0.0,53.9979,7.3483,50.0,50.0,74.2324,57.2709
0.1,54.3109,7.8109,50.0,50.0,73.8819,56.442
0.2,54.1001,8.7517,50.0,50.0,73.5223,55.6169
0.3,53.3375,9.3793,50.0,50.0,73.1529,54.7962
0.4,53.0574,10.1979,50.0,50.0,72.7727,53.9804
0.5,52.2327,10.5942,50.0,50.0,72.3813,53.17
0.6,52.0074,11.6541,50.0,50.0,71.978,52.3654
0.7,51.7718,12.2239,50.0,50.0,71.5623,51.5672
0.8,52.1269,12.7863,50.0,50.0,71.1337,50.7758
0.9,50.9461,13.4348,50.0,50.0,70.6919,49.9917
1.0,50.3434,14.3467,50.0,50.0,70.2363,49.2156
1.1,50.2295,15.2081,50.0,50.0,69.7665,48.4479
1.2,49.6425,15.3983,50.0,50.0,69.2823,47.6893
1.3,49.7199,16.8673,50.0,50.0,68.7831,46.9404
1.4,48.4851,17.262,50.0,50.0,68.2685,46.202
1.5,48.4032,17.5925,50.0,50.0,67.7383,45.4747
1.6,47.4962,18.2289,50.0,50.0,67.192,44.7595
1.7,47.4132,18.7753,50.0,50.0,66.6293,44.0571
1.8,47.0557,20.0665,50.0,50.0,66.0498,43.3685
1.9,46.6804,20.1061,50.0,50.0,65.4531,42.6948
2.0,46.5932,20.793,50.0,50.0,64.8389,42.0369
2.1,45.1755,21.8907,50.0,50.0,64.2068,41.3962
2.2,45.3197,22.4999,50.0,50.0,63.5566,40.774
2.3,45.1838,23.3365,50.0,50.0,62.8879,40.1716
2.4,44.3396,23.873,50.0,50.0,62.2004,39.5907
2.5,44.5826,24.1719,50.0,50.0,61.4941,39.033
2.6,44.0703,24.8113,50.0,50.0,60.7686,38.5004
2.7,43.642,25.9341,50.0,50.0,60.0239,37.995
2.8,43.0584,26.4007,50.0,50.0,59.2601,37.519
2.9,43.1118,27.5103,50.0,50.0,58.4773,37.0749
3.0,42.9523,28.1042,50.0,50.0,57.6758,36.6655
3.1,42.4635,29.212,50.0,50.0,56.8561,36.2938
3.2,41.6344,29.8366,50.0,50.0,56.0191,35.9631
3.3,42.0179,30.2255,50.0,50.0,55.1658,35.677
3.4,41.6505,31.3027,50.0,50.0,54.2978,35.4392
3.5,41.8542,31.8704,50.0,50.0,53.417,35.254
3.6,40.8451,32.7504,50.0,50.0,52.5262,35.1257
3.7,40.9131,33.7262,50.0,50.0,51.6287,35.0588
3.8,40.9363,34.4247,50.0,50.0,50.7287,35.0579
3.9,40.8035,34.953,50.0,50.0,49.8314,35.1276
4.0,40.7845,36.0558,50.0,50.0,48.943,35.2718
4.1,40.9801,36.9964,50.0,50.0,48.071,35.4943
4.2,40.3224,37.3193,50.0,50.0,47.2235,35.7974
4.3,40.3424,38.7417,50.0,50.0,46.4101,36.1824
4.4,40.4494,38.8359,50.0,50.0,45.6403,36.6488
4.5,40.5123,40.0421,50.0,50.0,44.9243,37.194
4.6,40.5144,40.7727,50.0,50.0,44.2714,37.8135
4.7,40.8785,41.4311,50.0,50.0,43.69,38.5005
4.8,40.5362,42.6229,50.0,50.0,43.187,39.2468
4.9,40.3333,42.6941,50.0,50.0,42.7672,40.0429
