t,ev_x,ev_y,goal_x,goal_y,pursuer_x,pursuer_y
0.0,6.2335,60.4227,50.0,50.0,39.0406,13.0746
0.1,7.592,60.0695,50.0,50.0,38.5388,13.8217
0.2,7.3294,60.5905,50.0,50.0,38.0396,14.5706
0.3,7.7589,60.1485,50.0,50.0,37.5431,15.3212
0.4,8.0527,60.692,50.0,50.0,37.0493,16.0737
0.5,8.1568,60.9584,50.0,50.0,36.5584,16.8281
0.6,7.9468,60.4793,50.0,50.0,36.0704,17.5842
0.7,8.1698,60.4295,50.0,50.0,35.5851,18.3422
0.8,8.3424,61.0026,50.0,50.0,35.1027,19.102
0.9,8.6248,61.2227,50.0,50.0,34.6229,19.8634
1.0,8.561,61.1349,50.0,50.0,34.1457,20.6265
1.1,8.5616,61.4923,50.0,50.0,33.6709,21.3911
1.2,8.4384,61.6709,50.0,50.0,33.1985,22.1572
1.3,8.7743,61.5942,50.0,50.0,32.7283,22.9245
1.4,8.7458,61.7975,50.0,50.0,32.2601,23.6932
1.5,8.4252,62.056,50.0,50.0,31.7937,24.4629
1.6,8.5301,62.623,50.0,50.0,31.3291,25.2337
1.7,9.0427,62.7743,50.0,50.0,30.8659,26.0054
1.8,8.5227,62.6804,50.0,50.0,30.4041,26.7778
1.9,8.8468,62.895,50.0,50.0,29.9434,27.551
2.0,8.5616,62.852,50.0,50.0,29.4836,28.3247
2.1,8.9403,63.5262,50.0,50.0,29.0246,29.0988
2.2,9.1734,63.588,50.0,50.0,28.5661,29.8733
2.3,8.5356,63.7963,50.0,50.0,28.108,30.648
2.4,8.2102,63.8939,50.0,50.0,27.6501,31.4228
2.5,8.5299,63.9641,50.0,50.0,27.1921,32.1975
2.6,7.5265,64.7066,50.0,50.0,26.7339,32.9721
2.7,8.3355,64.4578,50.0,50.0,26.2752,33.7465
2.8,8.2518,64.4614,50.0,50.0,25.8158,34.5204
2.9,7.8158,64.4755,50.0,50.0,25.3555,35.2938
3.0,7.3023,64.8084,50.0,50.0,24.8942,36.0666
3.1,7.7565,64.9407,50.0,50.0,24.4316,36.8386
3.2,7.3604,65.9735,50.0,50.0,23.9674,37.6096
3.3,7.349,65.6943,50.0,50.0,23.5015,38.3797
3.4,6.8879,65.7823,50.0,50.0,23.0336,39.1485
3.5,6.7425,65.5317,50.0,50.0,22.5635,39.916
3.6,7.05,65.704,50.0,50.0,22.091,40.682
3.7,7.3584,65.1914,50.0,50.0,21.6159,41.4463
3.8,6.2963,65.7495,50.0,50.0,21.1378,42.2089
3.9,5.9511,65.9805,50.0,50.0,20.6567,42.9694
4.0,5.9409,65.8329,50.0,50.0,20.1721,43.7279
4.1,5.9678,65.6968,50.0,50.0,19.6839,44.484
4.2,5.1903,66.2265,50.0,50.0,19.1919,45.2375
4.3,5.4435,65.6602,50.0,50.0,18.6957,45.9884
4.4,5.3801,66.4467,50.0,50.0,18.195,46.7363
4.5,5.1985,65.6487,50.0,50.0,17.6897,47.4811
4.6,4.9044,66.4102,50.0,50.0,17.1795,48.2224
4.7,4.1761,66.9776,50.0,50.0,16.6639,48.9601
4.8,4.757,66.4218,50.0,50.0,16.1428,49.6939
4.9,4.5501,66.0736,50.0,50.0,15.6158,50.4235
