t,ev_x,ev_y,goal_x,goal_y,pursuer_x,pursuer_y
0.0,50.1489,10.5221,50.0,50.0,68.2248,42.4752
0.1,50.3627,11.4804,50.0,50.0,67.7602,41.7043
0.2,50.1606,11.4444,50.0,50.0,67.282,40.9419
0.3,49.7989,12.5173,50.0,50.0,66.7874,40.19
0.4,48.9919,14.0328,50.0,50.0,66.2752,39.4499
0.5,49.051,13.8789,50.0,50.0,65.745,38.7227
0.6,48.5696,14.9085,50.0,50.0,65.1975,38.0084
0.7,47.9589,15.0083,50.0,50.0,64.6347,37.3061
0.8,47.4013,16.4411,50.0,50.0,64.0595,36.6139
0.9,47.8318,17.1919,50.0,50.0,63.4757,35.9289
1.0,48.071,18.1635,50.0,50.0,62.8875,35.2477
1.1,48.3557,18.7223,50.0,50.0,62.2958,34.5695
1.2,48.7374,19.0973,50.0,50.0,61.6981,33.8967
1.3,49.229,19.6928,50.0,50.0,61.0875,33.2355
1.4,49.4364,21.2422,50.0,50.0,60.4561,32.5941
1.5,48.9099,20.9024,50.0,50.0,59.7971,31.9812
1.6,49.351,22.3679,50.0,50.0,59.1059,31.4047
1.7,48.8398,22.7121,50.0,50.0,58.3813,30.871
1.8,48.172,23.39,50.0,50.0,57.6234,30.3855
1.9,48.2433,24.6361,50.0,50.0,56.8336,29.954
2.0,48.075,25.4519,50.0,50.0,56.0146,29.5809
2.1,47.7878,25.9133,50.0,50.0,55.1697,29.2707
2.2,48.1073,26.8625,50.0,50.0,54.3033,29.0272
2.3,48.5439,27.3467,50.0,50.0,53.4179,28.8659
2.4,48.8329,28.4657,50.0,50.0,52.5185,28.834
2.5,49.5956,28.9881,50.0,50.0,51.6403,29.0311
2.6,49.8549,29.6269,50.0,50.0,50.9,29.5429
2.7,49.8174,30.3823,50.0,50.0,50.3739,30.2731
2.8,49.5456,31.4062,50.0,50.0,49.9501,31.0671
2.9,49.5283,31.7877,50.0,50.0,49.5239,31.8598
3.0,48.9008,32.0229,50.0,50.0,49.091,32.6488
3.1,48.8269,33.5615,50.0,50.0,48.7162,33.4671
3.2,48.6584,33.8499,50.0,50.0,48.4987,34.3404
3.3,48.3049,35.1719,50.0,50.0,48.5005,35.2404
3.4,48.4003,35.0487,50.0,50.0,48.7472,36.1059
3.5,48.6458,36.6532,50.0,50.0,49.1961,36.886
3.6,49.0129,36.8819,50.0,50.0,49.7173,37.6197
3.7,49.9253,38.0291,50.0,50.0,50.1615,38.4024
3.8,50.2042,38.586,50.0,50.0,50.3782,39.276
3.9,49.7202,38.5581,50.0,50.0,50.3397,40.1751
4.0,50.5117,39.771,50.0,50.0,50.0532,41.0283
4.1,50.1736,40.6951,50.0,50.0,49.5594,41.7808
4.2,49.6783,41.9282,50.0,50.0,49.1507,42.5826
4.3,48.715,41.879,50.0,50.0,48.7564,43.3917
4.4,49.0368,42.736,50.0,50.0,49.3061,44.1043
4.5,48.5647,43.7683,50.0,50.0,48.5081,44.5204
4.6,48.724,44.3054,50.0,50.0,49.1253,45.1754
4.7,48.9175,44.9617,50.0,50.0,49.5304,45.9791
4.8,49.1108,46.0572,50.0,50.0,50.1069,46.6702
4.9,50.0696,46.2882,50.0,50.0,50.5762,47.4381
