t,ev_x,ev_y,goal_x,goal_y,pursuer_x,pursuer_y
0.0,86.3596,35.6121,50.0,50.0,89.3175,7.4672
0.1,85.8735,36.2049,50.0,50.0,89.1887,8.3579
0.2,85.0495,36.1688,50.0,50.0,89.0385,9.2453
0.3,84.7076,36.6876,50.0,50.0,88.8668,10.1288
0.4,83.7896,37.0946,50.0,50.0,88.6736,11.0078
0.5,82.6381,37.0822,50.0,50.0,88.4591,11.8819
0.6,82.4132,38.1514,50.0,50.0,88.2234,12.7505
0.7,81.5531,37.6525,50.0,50.0,87.9667,13.6131
0.8,81.0341,37.6525,50.0,50.0,87.6891,14.4692
0.9,79.6677,38.8161,50.0,50.0,87.391,15.3184
1.0,79.0462,39.1784,50.0,50.0,87.0726,16.1602
1.1,77.9132,38.8163,50.0,50.0,86.7342,16.9941
1.2,77.7824,39.3605,50.0,50.0,86.3762,17.8199
1.3,77.0196,39.5817,50.0,50.0,85.9989,18.637
1.4,76.0022,40.1785,50.0,50.0,85.6028,19.4451
1.5,75.2449,39.7922,50.0,50.0,85.1882,20.2439
1.6,74.6648,39.6862,50.0,50.0,84.7556,21.0332
1.7,74.2011,40.8935,50.0,50.0,84.3056,21.8126
1.8,73.1837,40.828,50.0,50.0,83.8385,22.5819
1.9,71.917,40.8059,50.0,50.0,83.3549,23.3409
2.0,71.9172,41.6412,50.0,50.0,82.8552,24.0894
2.1,71.0806,41.8572,50.0,50.0,82.3401,24.8274
2.2,70.312,41.71,50.0,50.0,81.8099,25.5547
2.3,69.6678,42.5851,50.0,50.0,81.2653,26.2712
2.4,68.9958,42.7989,50.0,50.0,80.7067,26.9769
2.5,67.6777,43.1958,50.0,50.0,80.1348,27.6718
2.6,66.882,43.6388,50.0,50.0,79.5499,28.3558
2.7,66.585,43.432,50.0,50.0,78.9526,29.0291
2.8,65.8551,44.3963,50.0,50.0,78.3434,29.6916
2.9,64.7018,44.7157,50.0,50.0,77.7229,30.3434
3.0,64.2803,44.8266,50.0,50.0,77.0914,30.9848
3.1,63.5924,44.9277,50.0,50.0,76.4496,31.6156
3.2,63.2979,45.1279,50.0,50.0,75.7977,32.2362
3.3,61.9676,45.4164,50.0,50.0,75.1363,32.8466
3.4,61.5947,45.584,50.0,50.0,74.4659,33.447
3.5,60.2429,45.8689,50.0,50.0,73.7868,34.0376
3.6,59.9458,46.2206,50.0,50.0,73.0994,34.6186
3.7,59.1515,46.2872,50.0,50.0,72.4042,35.1901
3.8,58.6891,46.9172,50.0,50.0,71.7015,35.7525
3.9,57.6513,47.0987,50.0,50.0,70.9917,36.3058
4.0,56.9726,47.3531,50.0,50.0,70.2751,36.8503
4.1,55.9989,47.9038,50.0,50.0,69.5521,37.3863
4.2,55.2052,47.9374,50.0,50.0,68.823,37.9139
4.3,54.1338,48.1713,50.0,50.0,68.0881,38.4334
4.4,53.4302,48.2493,50.0,50.0,67.3476,38.945
4.5,52.8562,49.3906,50.0,50.0,66.602,39.449
4.6,52.644,49.2046,50.0,50.0,65.8513,39.9455
4.7,51.6561,49.7516,50.0,50.0,65.096,40.4348
4.8,50.1957,49.3121,50.0,50.0,64.3361,40.9172
4.9,50.0544,49.74,50.0,50.0,63.5721,41.3928
