t,ev_x,ev_y,goal_x,goal_y,pursuer_x,pursuer_y
0.0,36.789,12.5613,50.0,50.0,23.2705,1.9973
0.1,36.9966,13.1153,50.0,50.0,23.9736,2.5591
0.2,37.427,12.8279,50.0,50.0,24.6721,3.1267
0.3,37.1008,12.6681,50.0,50.0,25.3656,3.7003
0.4,37.5682,13.267,50.0,50.0,26.0536,4.2805
0.5,36.6836,13.5632,50.0,50.0,26.7358,4.8676
0.6,37.575,14.0967,50.0,50.0,27.4116,5.4619
0.7,37.0259,14.8442,50.0,50.0,28.0805,6.064
0.8,36.315,14.0554,50.0,50.0,28.7419,6.6745
0.9,37.0134,14.3391,50.0,50.0,29.3949,7.2938
1.0,37.4828,14.9749,50.0,50.0,30.0388,7.9226
1.1,37.507,15.3588,50.0,50.0,30.6726,8.5616
1.2,36.9929,15.0255,50.0,50.0,31.295,9.2117
1.3,37.269,14.8988,50.0,50.0,31.9046,9.8738
1.4,36.8199,15.203,50.0,50.0,32.4998,10.5489
1.5,37.1573,15.4459,50.0,50.0,33.0784,11.2382
1.6,36.9445,15.7151,50.0,50.0,33.6377,11.9433
1.7,36.8488,15.8172,50.0,50.0,34.1742,12.6659
1.8,36.6248,16.0889,50.0,50.0,34.6832,13.4082
1.9,36.9381,16.2056,50.0,50.0,35.158,14.1728
2.0,36.5542,16.9273,50.0,50.0,35.5882,14.9633
2.1,36.636,16.4317,50.0,50.0,35.9566,15.7844
2.2,36.543,17.0468,50.0,50.0,36.2275,16.6427
2.3,35.8775,17.4526,50.0,50.0,36.2911,17.5404
2.4,36.5446,17.524,50.0,50.0,35.5011,17.1092
2.5,36.0729,17.3662,50.0,50.0,36.1484,17.7345
2.6,35.6141,17.7028,50.0,50.0,35.2647,17.9051
2.7,35.6354,17.815,50.0,50.0,36.1637,17.948
2.8,36.1484,17.464,50.0,50.0,35.2879,18.1554
2.9,36.2509,18.5454,50.0,50.0,36.1562,18.3922
3.0,35.7905,18.2131,50.0,50.0,35.2578,18.338
3.1,35.3946,18.1581,50.0,50.0,34.8261,19.1277
3.2,34.9592,18.3814,50.0,50.0,35.1395,18.2841
3.3,34.8472,18.7273,50.0,50.0,34.6419,19.034
3.4,34.7369,18.7094,50.0,50.0,34.8407,18.1562
3.5,35.1063,18.3014,50.0,50.0,34.4882,18.9843
3.6,34.6642,19.0349,50.0,50.0,33.5962,19.1043
3.7,34.7812,18.8454,50.0,50.0,34.4959,19.082
3.8,33.8589,18.645,50.0,50.0,33.6085,19.2321
3.9,34.1112,19.2153,50.0,50.0,34.5074,19.2772
4.0,34.078,19.0538,50.0,50.0,33.6079,19.3055
4.1,33.9661,19.6308,50.0,50.0,32.7433,19.5557
4.2,32.8083,19.5382,50.0,50.0,33.6044,19.2939
4.3,33.2531,19.3826,50.0,50.0,32.7362,19.531
4.4,32.9933,19.2022,50.0,50.0,33.5403,19.1267
4.5,33.2812,18.9495,50.0,50.0,32.711,19.4765
4.6,32.4512,19.3134,50.0,50.0,31.8267,19.6435
4.7,32.0782,19.4268,50.0,50.0,32.698,19.4183
4.8,32.0925,19.8483,50.0,50.0,31.8129,19.5814
4.9,32.4709,19.6656,50.0,50.0,32.0804,18.7221
