t,ev_x,ev_y,goal_x,goal_y,pursuer_x,pursuer_y
0.0,62.4636,13.0697,50.0,50.0,22.974,56.9316
0.1,62.2105,13.8497,50.0,50.0,23.5776,56.264
0.2,61.9349,13.7257,50.0,50.0,24.1824,55.5975
0.3,62.4442,13.2776,50.0,50.0,24.7885,54.9321
0.4,62.1953,14.2674,50.0,50.0,25.3958,54.2679
0.5,62.059,13.9817,50.0,50.0,26.0044,53.6049
0.6,62.3691,14.3593,50.0,50.0,26.6143,52.9431
0.7,61.6026,14.6853,50.0,50.0,27.2256,52.2825
0.8,62.1129,15.0668,50.0,50.0,27.8381,51.6231
0.9,61.8578,14.8529,50.0,50.0,28.452,50.965
1.0,61.8062,15.4213,50.0,50.0,29.0672,50.3081
1.1,61.8064,14.9384,50.0,50.0,29.6837,49.6524
1.2,61.541,15.2444,50.0,50.0,30.3014,48.9979
1.3,62.0486,15.2119,50.0,50.0,30.9204,48.3445
1.4,61.9695,15.6633,50.0,50.0,31.5406,47.6923
1.5,61.7162,16.2219,50.0,50.0,32.162,47.0413
1.6,61.4927,16.0299,50.0,50.0,32.7845,46.3913
1.7,61.4105,16.3628,50.0,50.0,33.4081,45.7423
1.8,61.6421,17.3628,50.0,50.0,34.0326,45.0943
1.9,61.0365,16.7502,50.0,50.0,34.6582,44.4472
2.0,60.8691,17.107,50.0,50.0,35.2845,43.8009
2.1,61.5489,17.4463,50.0,50.0,35.9117,43.1554
2.2,60.2985,17.6131,50.0,50.0,36.5396,42.5106
2.3,61.0501,17.8201,50.0,50.0,37.168,41.8664
2.4,60.7053,17.8676,50.0,50.0,37.797,41.2226
2.5,60.6882,17.115,50.0,50.0,38.4263,40.5792
2.6,60.5339,18.1879,50.0,50.0,39.0558,39.936
2.7,60.2563,18.9721,50.0,50.0,39.6854,39.2929
2.8,60.6014,17.9117,50.0,50.0,40.315,38.6498
2.9,59.7152,18.7889,50.0,50.0,40.9443,38.0064
3.0,59.8216,19.1549,50.0,50.0,41.5732,37.3625
3.1,59.4239,18.6861,50.0,50.0,42.2014,36.7181
3.2,59.2308,18.9488,50.0,50.0,42.8288,36.0728
3.3,59.2383,19.2556,50.0,50.0,43.455,35.4264
3.4,58.4392,18.8499,50.0,50.0,44.0799,34.7787
3.5,58.7472,19.6071,50.0,50.0,44.703,34.1293
3.6,59.0643,18.9682,50.0,50.0,45.3241,33.478
3.7,58.727,19.8313,50.0,50.0,45.9428,32.8243
3.8,58.5165,18.9879,50.0,50.0,46.5585,32.1679
3.9,58.2307,19.6282,50.0,50.0,47.1709,31.5084
4.0,58.2608,19.4136,50.0,50.0,47.7793,30.8452
4.1,57.994,19.8081,50.0,50.0,48.3832,30.1778
4.2,57.8248,20.074,50.0,50.0,48.9817,29.5057
4.3,57.279,19.9347,50.0,50.0,49.5739,28.828
4.4,57.4788,19.7034,50.0,50.0,50.1588,28.144
4.5,56.8646,19.8043,50.0,50.0,50.7352,27.4527
4.6,57.0948,19.6241,50.0,50.0,51.3014,26.7532
4.7,57.1372,19.8573,50.0,50.0,51.8556,26.044
4.8,56.2536,19.7778,50.0,50.0,52.3951,25.3237
4.9,56.4059,19.6951,50.0,50.0,52.9169,24.5903
