t,ev_x,ev_y,goal_x,goal_y,pursuer_x,pursuer_y
0.0,26.7113,82.5143,50.0,50.0,78.0552,22.5206
0.1,27.5263,82.7289,50.0,50.0,77.471,23.2053
0.2,26.9116,81.9677,50.0,50.0,76.8876,23.8906
0.3,27.2534,82.3715,50.0,50.0,76.3051,24.5767
0.4,27.4409,82.1114,50.0,50.0,75.7236,25.2636
0.5,27.5458,81.6477,50.0,50.0,75.1434,25.9516
0.6,27.6189,82.3635,50.0,50.0,74.5645,26.6407
0.7,28.5061,81.5191,50.0,50.0,73.9871,27.3311
0.8,28.3333,82.0109,50.0,50.0,73.4114,28.0229
0.9,28.6206,81.808,50.0,50.0,72.8375,28.7162
1.0,28.4849,82.0499,50.0,50.0,72.2655,29.411
1.1,29.3469,82.1279,50.0,50.0,71.6955,30.1075
1.2,29.0097,82.2,50.0,50.0,71.1275,30.8056
1.3,29.1998,82.2359,50.0,50.0,70.5616,31.5055
1.4,29.7066,81.8611,50.0,50.0,69.9979,32.207
1.5,29.6996,82.2752,50.0,50.0,69.4363,32.9103
1.6,29.8332,82.5036,50.0,50.0,68.8768,33.6153
1.7,29.4839,82.4059,50.0,50.0,68.3194,34.3219
1.8,29.9327,83.1488,50.0,50.0,67.7641,35.0301
1.9,30.0972,82.8544,50.0,50.0,67.2106,35.7399
2.0,29.7536,83.6732,50.0,50.0,66.659,36.451
2.1,29.8104,83.4642,50.0,50.0,66.1091,37.1634
2.2,30.1133,83.5822,50.0,50.0,65.5607,37.877
2.3,30.28,83.6078,50.0,50.0,65.0136,38.5917
2.4,29.9199,84.5538,50.0,50.0,64.4677,39.3072
2.5,30.0943,84.6885,50.0,50.0,63.9228,40.0235
2.6,29.7151,84.7107,50.0,50.0,63.3787,40.7404
2.7,29.9368,84.4964,50.0,50.0,62.8352,41.4578
2.8,30.3317,84.7133,50.0,50.0,62.2922,42.1755
2.9,29.6059,84.7239,50.0,50.0,61.7495,42.8935
3.0,28.9104,85.3485,50.0,50.0,61.2069,43.6115
3.1,29.8139,85.5682,50.0,50.0,60.6642,44.3295
3.2,29.3039,85.8237,50.0,50.0,60.1213,45.0473
3.3,29.143,85.5891,50.0,50.0,59.578,45.7649
3.4,29.227,85.4712,50.0,50.0,59.0342,46.4819
3.5,29.2723,86.4274,50.0,50.0,58.4896,47.1985
3.6,29.0753,85.7138,50.0,50.0,57.9441,47.9144
3.7,29.363,86.9988,50.0,50.0,57.3976,48.6294
3.8,28.0962,86.4464,50.0,50.0,56.8499,49.3436
3.9,28.6263,86.4511,50.0,50.0,56.3009,50.0568
4.0,28.5682,86.4871,50.0,50.0,55.7504,50.7688
4.1,27.7056,86.3923,50.0,50.0,55.1983,51.4795
4.2,27.7679,86.9153,50.0,50.0,54.6444,52.1888
4.3,27.6452,86.4492,50.0,50.0,54.0885,52.8967
4.4,27.5148,87.1207,50.0,50.0,53.5306,53.6029
4.5,27.1867,87.122,50.0,50.0,52.9706,54.3074
4.6,26.853,86.6455,50.0,50.0,52.4082,55.0101
4.7,27.0706,87.0288,50.0,50.0,51.8433,55.7107
4.8,26.6334,87.1804,50.0,50.0,51.2758,56.4093
4.9,25.9776,87.0319,50.0,50.0,50.7056,57.1056
