t,ev_x,ev_y,goal_x,goal_y,pursuer_x,pursuer_y
0.0,71.1739,88.0904,50.0,50.0,73.3684,76.2137
0.1,70.5788,87.3443,50.0,50.0,73.1423,77.0848
0.2,70.242,87.0213,50.0,50.0,72.883,77.9466
0.3,70.2847,85.9765,50.0,50.0,72.5978,78.8002
0.4,70.7084,85.2747,50.0,50.0,72.2887,79.6455
0.5,70.3729,84.2879,50.0,50.0,71.9394,80.475
0.6,71.077,83.4581,50.0,50.0,71.4815,81.2498
0.7,69.9508,82.7844,50.0,50.0,70.7265,81.7396
0.8,70.6272,82.1632,50.0,50.0,69.9358,81.3097
0.9,69.826,81.7438,50.0,50.0,69.2808,80.6925
1.0,69.262,80.9718,50.0,50.0,68.5009,80.2433
1.1,68.6207,80.3421,50.0,50.0,67.6996,79.8335
1.2,68.3482,79.7649,50.0,50.0,66.9726,79.303
1.3,66.7105,79.4894,50.0,50.0,66.4365,78.5801
1.4,66.918,79.0134,50.0,50.0,66.1035,77.744
1.5,66.2271,78.115,50.0,50.0,66.0586,76.8451
1.6,66.4361,77.8004,50.0,50.0,65.9534,75.9513
1.7,66.3955,77.0158,50.0,50.0,66.7873,75.6127
1.8,65.9618,75.4073,50.0,50.0,66.0394,75.112
1.9,65.6251,75.4406,50.0,50.0,65.824,74.2381
2.0,65.9227,74.5998,50.0,50.0,65.3795,73.4556
2.1,65.3733,74.0599,50.0,50.0,64.7327,72.8298
2.2,65.2199,72.8462,50.0,50.0,63.9372,72.4087
2.3,64.2864,72.5783,50.0,50.0,63.1208,72.0299
2.4,63.7405,72.0149,50.0,50.0,62.3567,71.5544
2.5,62.8759,71.7675,50.0,50.0,61.7863,70.8583
2.6,62.8897,71.2173,50.0,50.0,61.286,70.1101
2.7,62.1332,70.9165,50.0,50.0,61.943,69.495
2.8,61.5185,69.9785,50.0,50.0,61.103,69.1718
2.9,61.2902,69.1432,50.0,50.0,61.2717,68.2877
3.0,60.7871,68.3325,50.0,50.0,61.2432,67.3882
3.1,61.171,67.4239,50.0,50.0,61.0921,66.501
3.2,61.7368,66.8994,50.0,50.0,60.6429,65.7211
3.3,60.8308,66.5289,50.0,50.0,60.0353,65.0571
3.4,59.8842,65.2918,50.0,50.0,59.2264,64.6626
3.5,60.3638,64.7083,50.0,50.0,58.5049,64.1246
3.6,59.1431,64.3531,50.0,50.0,57.6958,64.5187
3.7,59.0397,64.1014,50.0,50.0,57.6618,63.6193
3.8,57.3228,63.5196,50.0,50.0,56.928,63.0983
3.9,56.8813,63.2279,50.0,50.0,56.5734,62.2711
4.0,56.5874,62.7394,50.0,50.0,56.3688,61.3947
4.1,56.7401,61.7195,50.0,50.0,56.4511,60.4984
4.2,56.389,61.4413,50.0,50.0,56.3996,59.5999
4.3,56.7217,60.3626,50.0,50.0,56.4104,58.7
4.4,56.3179,58.9052,50.0,50.0,55.6144,58.28
4.5,55.8746,58.4384,50.0,50.0,56.0498,57.4924
4.6,55.989,57.7259,50.0,50.0,55.1771,57.2725
4.7,55.566,57.2077,50.0,50.0,54.4505,56.7414
4.8,54.9764,56.8235,50.0,50.0,53.6145,56.4079
4.9,54.2035,56.5775,50.0,50.0,52.8401,55.9493
