t,ev_x,ev_y,goal_x,goal_y,pursuer_x,pursuer_y
0.0,10.7792,35.4637,50.0,50.0,33.9041,44.4229
0.1,10.998,35.8184,50.0,50.0,33.0651,44.097
0.2,12.7901,35.8714,50.0,50.0,32.2249,43.7746
0.3,12.7708,36.0146,50.0,50.0,31.3834,43.4553
0.4,13.525,36.5994,50.0,50.0,30.5409,43.1387
0.5,14.1569,36.8896,50.0,50.0,29.6976,42.8245
0.6,14.6698,37.2787,50.0,50.0,28.8534,42.5124
0.7,15.7064,37.689,50.0,50.0,28.0085,42.2024
0.8,16.3492,37.9331,50.0,50.0,27.1629,41.8941
0.9,16.8949,37.5961,50.0,50.0,26.3167,41.5877
1.0,17.8743,38.6421,50.0,50.0,25.4699,41.283
1.1,19.1392,39.1627,50.0,50.0,24.6223,40.9802
1.2,19.4243,38.7113,50.0,50.0,23.774,40.6796
1.3,20.1158,39.437,50.0,50.0,22.9244,40.3825
1.4,20.8158,39.7023,50.0,50.0,22.072,40.0937
1.5,21.9062,39.9458,50.0,50.0,22.9087,40.4253
1.6,22.2,40.1823,50.0,50.0,23.7706,40.6844
1.7,23.1881,40.8445,50.0,50.0,24.5419,41.1482
1.8,23.9644,40.7591,50.0,50.0,25.257,40.6017
1.9,24.6676,41.06,50.0,50.0,25.4666,41.4769
2.0,25.5459,40.9209,50.0,50.0,26.3564,41.6123
2.1,26.0459,41.8701,50.0,50.0,27.1866,41.9597
2.2,26.586,41.9437,50.0,50.0,28.0427,42.2376
2.3,27.8709,41.9097,50.0,50.0,28.8832,42.5592
2.4,28.3041,42.1837,50.0,50.0,29.7414,42.8303
2.5,28.8398,42.2352,50.0,50.0,30.5606,43.2031
2.6,30.354,42.5121,50.0,50.0,31.4581,43.1369
2.7,30.4566,43.2863,50.0,50.0,31.4598,44.0369
2.8,31.6597,43.2204,50.0,50.0,32.2917,43.6936
2.9,32.0913,42.9695,50.0,50.0,33.1146,44.058
3.0,32.9116,43.9122,50.0,50.0,33.9689,44.3413
3.1,33.6624,44.6702,50.0,50.0,34.8147,44.6489
3.2,34.1646,44.6721,50.0,50.0,35.6656,44.942
3.3,35.254,44.4115,50.0,50.0,36.5112,45.2503
3.4,35.906,45.5615,50.0,50.0,37.3669,45.529
3.5,36.85,45.5802,50.0,50.0,38.1757,45.9238
3.6,37.249,45.3593,50.0,50.0,38.8354,45.3115
3.7,38.6506,45.6592,50.0,50.0,39.0167,46.193
3.8,38.8318,45.6596,50.0,50.0,39.8867,46.4235
3.9,40.0334,47.0481,50.0,50.0,40.7305,46.7365
4.0,40.2595,46.5852,50.0,50.0,41.5813,47.0301
4.1,41.1185,46.997,50.0,50.0,42.4286,47.3334
4.2,41.9837,47.7466,50.0,50.0,43.2791,47.6279
4.3,42.5246,47.9273,50.0,50.0,44.1244,47.9367
4.4,43.7111,47.9082,50.0,50.0,44.9854,48.1989
4.5,44.1435,47.7204,50.0,50.0,45.6243,48.8327
4.6,44.6679,47.826,50.0,50.0,46.0477,48.0385
4.7,45.6282,48.541,50.0,50.0,46.549,48.786
4.8,46.2168,48.9601,50.0,50.0,47.3986,49.083
4.9,46.9121,48.3865,50.0,50.0,48.2473,49.3825
