t,ev_x,ev_y,goal_x,goal_y,pursuer_x,pursuer_y
0.0,11.5028,55.2774,50.0,50.0,24.289,4.8339
0.1,12.4861,55.3983,50.0,50.0,24.096,5.7129
0.2,12.955,54.5162,50.0,50.0,23.9162,6.5948
0.3,14.1098,54.5937,50.0,50.0,23.7502,7.4794
0.4,14.9135,54.383,50.0,50.0,23.5983,8.3664
0.5,16.0694,54.8988,50.0,50.0,23.461,9.2559
0.6,16.45,54.4751,50.0,50.0,23.3388,10.1476
0.7,16.8473,54.256,50.0,50.0,23.2321,11.0412
0.8,18.03,54.4464,50.0,50.0,23.1414,11.9366
0.9,19.008,53.6437,50.0,50.0,23.0672,12.8336
1.0,19.7673,54.2199,50.0,50.0,23.01,13.7318
1.1,20.2484,54.5264,50.0,50.0,22.9704,14.6309
1.2,20.9342,54.0848,50.0,50.0,22.9489,15.5306
1.3,22.3152,53.556,50.0,50.0,22.946,16.4306
1.4,22.4071,53.5699,50.0,50.0,22.9624,17.3305
1.5,24.0314,53.8409,50.0,50.0,22.9985,18.2298
1.6,24.3483,53.6979,50.0,50.0,23.055,19.128
1.7,25.3691,53.3638,50.0,50.0,23.1324,20.0247
1.8,25.7696,53.5872,50.0,50.0,23.2312,20.9192
1.9,26.8147,52.8825,50.0,50.0,23.3522,21.811
2.0,27.4147,53.4345,50.0,50.0,23.4957,22.6995
2.1,28.8379,53.0542,50.0,50.0,23.6623,23.584
2.2,29.2165,52.9978,50.0,50.0,23.8526,24.4636
2.3,29.7554,52.6136,50.0,50.0,24.0671,25.3377
2.4,30.6914,52.4512,50.0,50.0,24.3061,26.2054
2.5,31.9316,52.8132,50.0,50.0,24.5701,27.0658
2.6,32.4785,51.8334,50.0,50.0,24.8596,27.918
2.7,33.1917,52.7709,50.0,50.0,25.1747,28.761
2.8,34.1818,51.7408,50.0,50.0,25.5158,29.5938
2.9,34.969,51.6866,50.0,50.0,25.883,30.4155
3.0,35.6378,52.2684,50.0,50.0,26.2765,31.2249
3.1,35.7678,52.038,50.0,50.0,26.6963,32.021
3.2,37.2135,52.1795,50.0,50.0,27.1424,32.8027
3.3,37.7643,51.3935,50.0,50.0,27.6146,33.5689
3.4,38.26,51.2613,50.0,50.0,28.1126,34.3186
3.5,40.1153,51.1137,50.0,50.0,28.6361,35.0506
3.6,40.0642,51.0822,50.0,50.0,29.1847,35.7641
3.7,40.9615,51.0068,50.0,50.0,29.7579,36.458
3.8,40.7115,50.817,50.0,50.0,30.355,37.1314
3.9,42.7793,50.9784,50.0,50.0,30.9753,37.7835
4.0,43.5043,50.4483,50.0,50.0,31.6179,38.4135
4.1,44.3824,50.7665,50.0,50.0,32.2821,39.0209
4.2,44.8891,50.8354,50.0,50.0,32.9669,39.6049
4.3,45.4484,50.4989,50.0,50.0,33.6712,40.1652
4.4,47.0458,50.5021,50.0,50.0,34.3941,40.7013
4.5,48.0074,50.5852,50.0,50.0,35.1344,41.2131
4.6,48.5598,50.613,50.0,50.0,35.8911,41.7005
4.7,49.201,50.4541,50.0,50.0,36.663,42.1632
4.8,49.5771,50.1738,50.0,50.0,37.449,42.6016
4.9,50.4209,50.006,50.0,50.0,38.2505,43.0109
