t,ev_x,ev_y,goal_x,goal_y,pursuer_x,pursuer_y
0.0,16.3618,32.2039,50.0,50.0,12.0608,86.3438
0.1,16.6564,32.449,50.0,50.0,12.1471,85.4479
0.2,16.9385,33.164,50.0,50.0,12.2445,84.5532
0.3,17.9591,33.6435,50.0,50.0,12.3527,83.6597
0.4,18.3121,34.7238,50.0,50.0,12.4718,82.7677
0.5,18.4326,34.59,50.0,50.0,12.6018,81.8771
0.6,19.1354,35.4159,50.0,50.0,12.7427,80.9882
0.7,20.018,36.123,50.0,50.0,12.8947,80.1011
0.8,20.1394,37.0879,50.0,50.0,13.0583,79.2161
0.9,20.9171,36.5621,50.0,50.0,13.2339,78.3334
1.0,21.1134,38.1401,50.0,50.0,13.4218,77.4532
1.1,21.3701,38.6838,50.0,50.0,13.6227,76.576
1.2,21.6854,39.8729,50.0,50.0,13.8373,75.7019
1.3,22.2975,39.9556,50.0,50.0,14.0664,74.8315
1.4,22.4049,40.7498,50.0,50.0,14.3106,73.9653
1.5,23.1507,41.0662,50.0,50.0,14.571,73.1038
1.6,24.3335,42.1029,50.0,50.0,14.8485,72.2477
1.7,24.294,42.7188,50.0,50.0,15.1443,71.3976
1.8,24.569,43.3903,50.0,50.0,15.4593,70.5546
1.9,25.1455,43.8549,50.0,50.0,15.7949,69.7195
2.0,26.1462,44.5617,50.0,50.0,16.1522,68.8935
2.1,25.9897,45.0674,50.0,50.0,16.5326,68.0778
2.2,26.7282,45.1911,50.0,50.0,16.9375,67.274
2.3,27.96,46.1342,50.0,50.0,17.3681,66.4837
2.4,28.5169,46.9646,50.0,50.0,17.8259,65.7088
2.5,28.4227,48.0116,50.0,50.0,18.312,64.9514
2.6,28.6746,48.3301,50.0,50.0,18.8277,64.2138
2.7,29.6961,48.9833,50.0,50.0,19.3739,63.4985
2.8,30.0684,48.6248,50.0,50.0,19.9514,62.8083
2.9,31.2223,50.2127,50.0,50.0,20.5608,62.1459
3.0,31.4573,50.2139,50.0,50.0,21.2021,61.5145
3.1,32.224,50.8489,50.0,50.0,21.875,60.9169
3.2,32.9467,51.0748,50.0,50.0,22.5788,60.3558
3.3,33.2828,52.1073,50.0,50.0,23.312,59.834
3.4,34.3827,51.8806,50.0,50.0,24.073,59.3534
3.5,34.794,52.6125,50.0,50.0,24.8593,58.9156
3.6,35.6094,52.3858,50.0,50.0,25.6685,58.5215
3.7,36.1175,53.3819,50.0,50.0,26.4975,58.1712
3.8,36.8241,54.2429,50.0,50.0,27.3434,57.8639
3.9,36.9705,53.8021,50.0,50.0,28.2032,57.598
4.0,38.1956,54.214,50.0,50.0,29.0742,57.3711
4.1,38.9885,54.9767,50.0,50.0,29.9537,57.1804
4.2,39.6655,55.1313,50.0,50.0,30.8397,57.0221
4.3,40.9293,55.696,50.0,50.0,31.7303,56.8924
4.4,40.8162,55.3203,50.0,50.0,32.6241,56.7868
4.5,42.6769,55.5538,50.0,50.0,33.52,56.7008
4.6,42.7567,55.9137,50.0,50.0,34.4172,56.6299
4.7,43.4521,55.8444,50.0,50.0,35.3151,56.5692
4.8,44.9872,56.3032,50.0,50.0,36.2134,56.5139
4.9,45.648,55.9715,50.0,50.0,37.1117,56.4593
