t,ev_x,ev_y,goal_x,goal_y,pursuer_x,pursuer_y
0.0,87.669,60.5425,50.0,50.0,88.1351,53.0624
0.1,87.5355,60.2801,50.0,50.0,87.9769,53.9483
0.2,86.7669,60.3287,50.0,50.0,87.7921,54.8292
0.3,86.4198,60.3921,50.0,50.0,87.577,55.7031
0.4,86.1218,60.1717,50.0,50.0,87.3274,56.5678
0.5,86.0901,60.0225,50.0,50.0,87.039,57.4203
0.6,85.7542,60.2241,50.0,50.0,86.7062,58.2565
0.7,85.503,60.7319,50.0,50.0,86.3226,59.0707
0.8,85.6294,60.4753,50.0,50.0,85.8789,59.8537
0.9,85.2179,60.7822,50.0,50.0,85.3564,60.5865
1.0,85.2643,60.994,50.0,50.0,84.6811,61.1814
1.1,84.9952,61.1016,50.0,50.0,85.3163,60.5439
1.2,85.3708,60.6311,50.0,50.0,84.6587,61.1584
1.3,85.0248,61.1411,50.0,50.0,83.8624,61.5776
1.4,84.6615,61.3844,50.0,50.0,84.6868,61.2167
1.5,84.4176,61.132,50.0,50.0,83.9279,61.7004
1.6,83.9297,61.1592,50.0,50.0,84.7486,61.3311
1.7,83.5486,61.1998,50.0,50.0,83.9627,61.7697
1.8,84.386,61.4334,50.0,50.0,83.4685,62.5219
1.9,83.871,62.1256,50.0,50.0,83.9107,61.7381
2.0,83.4946,61.5684,50.0,50.0,83.3891,62.4714
2.1,83.4695,62.1996,50.0,50.0,83.7765,61.6591
2.2,83.308,62.915,50.0,50.0,83.3275,62.4391
2.3,83.5121,62.5836,50.0,50.0,82.6701,63.0538
2.4,82.8745,62.9875,50.0,50.0,83.326,62.4375
2.5,82.9022,62.6172,50.0,50.0,82.6648,63.0481
2.6,82.4655,62.6872,50.0,50.0,83.282,62.3931
2.7,82.7842,63.0264,50.0,50.0,82.6481,63.0319
2.8,82.5045,62.8221,50.0,50.0,81.9615,63.6138
2.9,82.4595,63.414,50.0,50.0,82.6292,63.0104
3.0,82.7329,63.7369,50.0,50.0,81.9404,63.5896
3.1,81.9367,63.2254,50.0,50.0,81.7198,62.717
3.2,82.0992,63.2962,50.0,50.0,81.7615,63.6161
3.3,81.5832,64.2464,50.0,50.0,81.0929,64.2186
3.4,81.0725,63.5494,50.0,50.0,81.698,63.5523
3.5,81.6142,64.3322,50.0,50.0,81.0179,64.1417
3.6,81.0583,63.9653,50.0,50.0,81.3044,63.2886
3.7,80.9729,64.5007,50.0,50.0,80.8838,64.0842
3.8,80.8579,64.3829,50.0,50.0,80.0753,64.4796
3.9,80.4324,63.6982,50.0,50.0,80.861,64.0408
4.0,80.5768,64.0824,50.0,50.0,80.0463,64.4231
4.1,80.0089,64.6025,50.0,50.0,80.6381,63.7451
4.2,80.4989,64.0321,50.0,50.0,79.9682,64.3461
4.3,79.695,64.2461,50.0,50.0,79.1168,64.638
4.4,80.2094,64.3195,50.0,50.0,79.9403,64.2747
4.5,79.8316,64.2434,50.0,50.0,79.0867,64.56
4.6,79.5997,64.3099,50.0,50.0,79.4859,63.7534
4.7,79.3748,64.4381,50.0,50.0,78.9424,64.4708
4.8,78.9517,64.8825,50.0,50.0,78.0506,64.5922
4.9,77.615,64.8847,50.0,50.0,78.9308,64.4041
