t,ev_x,ev_y,goal_x,goal_y,pursuer_x,pursuer_y
0.0,71.1512,17.809,50.0,50.0,2.0915,72.2515
0.1,70.9593,18.3979,50.0,50.0,2.8007,71.6973
0.2,70.8052,18.5572,50.0,50.0,3.5091,71.1423
0.3,69.7856,19.793,50.0,50.0,4.2161,70.5853
0.4,69.243,19.8154,50.0,50.0,4.9211,70.0258
0.5,68.4398,20.0011,50.0,50.0,5.6242,69.464
0.6,67.8246,20.4156,50.0,50.0,6.3264,68.9011
0.7,66.7234,20.9383,50.0,50.0,7.0291,68.3388
0.8,66.1963,20.9296,50.0,50.0,7.7338,67.779
0.9,65.7024,21.5856,50.0,50.0,8.4419,67.2235
1.0,65.3688,22.5476,50.0,50.0,9.1545,66.6738
1.1,65.2464,23.2337,50.0,50.0,9.872,66.1304
1.2,65.4434,23.7529,50.0,50.0,10.5941,65.5932
1.3,65.4258,24.814,50.0,50.0,11.3199,65.0611
1.4,64.9165,25.4513,50.0,50.0,12.0481,64.5322
1.5,64.6848,26.5195,50.0,50.0,12.7773,64.0046
1.6,63.63,26.6633,50.0,50.0,13.5059,63.4763
1.7,63.2736,28.0482,50.0,50.0,14.2334,62.9465
1.8,63.2377,27.7114,50.0,50.0,14.9602,62.4156
1.9,62.0438,27.7447,50.0,50.0,15.6878,61.8858
2.0,61.4064,28.4556,50.0,50.0,16.4179,61.3597
2.1,60.8992,29.4977,50.0,50.0,17.1525,60.8396
2.2,60.6795,29.9262,50.0,50.0,17.893,60.3281
2.3,60.5525,30.9418,50.0,50.0,18.6401,59.8264
2.4,60.4573,32.1884,50.0,50.0,19.3939,59.3347
2.5,60.6193,32.6984,50.0,50.0,20.1537,58.8522
2.6,60.2012,33.631,50.0,50.0,20.9181,58.3771
2.7,60.3396,34.0046,50.0,50.0,21.6854,57.9067
2.8,59.3533,34.6543,50.0,50.0,22.4537,57.438
2.9,58.9784,35.5006,50.0,50.0,23.2216,56.9687
3.0,58.5197,35.5679,50.0,50.0,23.989,56.4985
3.1,57.5154,35.9871,50.0,50.0,24.7572,56.0295
3.2,57.1697,37.0678,50.0,50.0,25.5286,55.5659
3.3,56.2405,37.2111,50.0,50.0,26.3057,55.1119
3.4,56.3957,38.1449,50.0,50.0,27.0907,54.6718
3.5,56.1208,38.827,50.0,50.0,27.885,54.2485
3.6,55.8761,39.5968,50.0,50.0,28.6888,53.8436
3.7,56.1568,39.6564,50.0,50.0,29.5016,53.4573
3.8,55.7378,41.1414,50.0,50.0,30.3223,53.0879
3.9,55.4086,41.455,50.0,50.0,31.1492,52.7325
4.0,55.2121,41.7882,50.0,50.0,31.9801,52.3866
4.1,54.6662,43.0409,50.0,50.0,32.8127,52.045
4.2,54.0188,43.0065,50.0,50.0,33.6462,51.7055
4.3,53.5497,43.9686,50.0,50.0,34.4817,51.3707
4.4,52.3222,43.7661,50.0,50.0,35.3221,51.0488
4.5,52.3901,44.5328,50.0,50.0,36.1711,50.7501
4.6,51.2865,45.3094,50.0,50.0,37.0312,50.4851
4.7,51.7422,45.8968,50.0,50.0,37.9036,50.2639
4.8,51.2364,46.8102,50.0,50.0,38.7872,50.0927
4.9,50.9903,47.3531,50.0,50.0,39.6796,49.9763
