t,ev_x,ev_y,goal_x,goal_y,pursuer_x,pursuer_y
0.0,72.6083,12.1319,50.0,50.0,32.0663,63.9213
0.1,72.1503,12.4978,50.0,50.0,32.619,63.211
0.2,71.666,13.5074,50.0,50.0,33.1702,62.4995
0.3,70.4255,13.7261,50.0,50.0,33.7191,61.7863
0.4,70.6946,14.3073,50.0,50.0,34.2655,61.0711
0.5,69.6096,14.9884,50.0,50.0,34.8087,60.3535
0.6,69.1178,14.9488,50.0,50.0,35.3484,59.6333
0.7,68.3414,15.6732,50.0,50.0,35.8842,58.9102
0.8,68.0315,16.4664,50.0,50.0,36.4158,58.184
0.9,67.2172,16.3803,50.0,50.0,36.943,57.4545
1.0,66.4296,17.1295,50.0,50.0,37.4653,56.7216
1.1,65.0114,17.3135,50.0,50.0,37.9827,55.9852
1.2,65.2352,17.1821,50.0,50.0,38.4948,55.245
1.3,64.5804,17.3079,50.0,50.0,39.0013,54.5011
1.4,63.2495,18.9308,50.0,50.0,39.502,53.7532
1.5,62.2398,18.8833,50.0,50.0,39.9966,53.0013
1.6,62.523,19.1945,50.0,50.0,40.4849,52.2453
1.7,61.6718,19.592,50.0,50.0,40.9665,51.485
1.8,60.9917,20.2868,50.0,50.0,41.4412,50.7204
1.9,60.1316,19.5971,50.0,50.0,41.9087,49.9513
2.0,59.8622,20.819,50.0,50.0,42.3686,49.1777
2.1,59.1336,21.0844,50.0,50.0,42.8205,48.3994
2.2,58.1143,21.979,50.0,50.0,43.264,47.6162
2.3,56.9248,22.1009,50.0,50.0,43.6986,46.8282
2.4,57.4904,22.4431,50.0,50.0,44.1239,46.035
2.5,56.3727,23.4299,50.0,50.0,44.5393,45.2366
2.6,55.7613,23.2694,50.0,50.0,44.944,44.4327
2.7,54.626,24.6432,50.0,50.0,45.3373,43.6232
2.8,54.848,24.512,50.0,50.0,45.7184,42.8078
2.9,53.9237,25.546,50.0,50.0,46.086,41.9863
3.0,53.383,25.8818,50.0,50.0,46.4388,41.1584
3.1,52.9446,26.7341,50.0,50.0,46.7752,40.3236
3.2,52.664,27.4243,50.0,50.0,47.093,39.4816
3.3,51.7731,27.6195,50.0,50.0,47.3895,38.6318
3.4,50.9841,28.0672,50.0,50.0,47.6606,37.7736
3.5,50.8805,29.1549,50.0,50.0,47.9008,36.9063
3.6,50.0403,28.9719,50.0,50.0,48.1014,36.0289
3.7,49.9489,29.9698,50.0,50.0,48.2475,35.1409
3.8,49.5984,30.6194,50.0,50.0,48.3096,34.243
3.9,48.5813,31.5149,50.0,50.0,48.2138,33.3481
4.0,47.428,31.9123,50.0,50.0,47.6763,32.6262
4.1,47.2669,32.7604,50.0,50.0,47.0932,33.3118
4.2,46.8023,32.8432,50.0,50.0,46.6557,34.0983
4.3,47.1605,33.6599,50.0,50.0,46.2128,34.8818
4.4,46.0849,34.6985,50.0,50.0,45.8114,35.6873
4.5,46.3852,35.4558,50.0,50.0,45.4245,36.4999
4.6,45.4486,36.1957,50.0,50.0,45.0902,37.3355
4.7,45.8753,37.1797,50.0,50.0,44.7176,38.1548
4.8,45.0607,37.4207,50.0,50.0,44.9513,39.0239
4.9,44.8727,38.2296,50.0,50.0,44.0525,38.9758
