t,ev_x,ev_y,goal_x,goal_y,pursuer_x,pursuer_y
0.0,90.9482,42.3236,50.0,50.0,82.472,87.5819
0.1,91.1061,42.4157,50.0,50.0,82.6336,86.6966
0.2,90.1755,42.7716,50.0,50.0,82.7917,85.8106
0.3,90.2835,43.3887,50.0,50.0,82.9463,84.9239
0.4,89.6926,43.2685,50.0,50.0,83.0976,84.0367
0.5,90.5052,43.4494,50.0,50.0,83.2457,83.149
0.6,90.1082,43.3763,50.0,50.0,83.3907,82.2608
0.7,89.5725,43.3709,50.0,50.0,83.5328,81.3721
0.8,89.3278,43.723,50.0,50.0,83.6721,80.4829
0.9,89.4513,43.6244,50.0,50.0,83.8087,79.5933
1.0,89.0285,43.889,50.0,50.0,83.9426,78.7033
1.1,89.1892,44.2522,50.0,50.0,84.0738,77.813
1.2,88.8769,44.4075,50.0,50.0,84.2024,76.9222
1.3,89.5782,44.3625,50.0,50.0,84.3283,76.031
1.4,89.1908,44.8256,50.0,50.0,84.4514,75.1395
1.5,88.1624,44.9284,50.0,50.0,84.5718,74.2476
1.6,88.3253,44.7432,50.0,50.0,84.6891,73.3553
1.7,88.732,44.8481,50.0,50.0,84.8034,72.4626
1.8,87.9405,45.4738,50.0,50.0,84.9144,71.5694
1.9,88.6366,44.6374,50.0,50.0,85.0219,70.6759
2.0,87.9087,45.7447,50.0,50.0,85.1257,69.7819
2.1,88.123,45.7355,50.0,50.0,85.2254,68.8874
2.2,87.9611,45.5619,50.0,50.0,85.3207,67.9925
2.3,87.6136,45.7355,50.0,50.0,85.4113,67.097
2.4,87.3695,46.1289,50.0,50.0,85.4966,66.2011
2.5,87.0312,46.0124,50.0,50.0,85.5763,65.3046
2.6,86.9546,46.4505,50.0,50.0,85.6498,64.4076
2.7,87.4545,46.2095,50.0,50.0,85.7164,63.5101
2.8,86.6876,46.3699,50.0,50.0,85.7755,62.612
2.9,86.9342,46.8312,50.0,50.0,85.8262,61.7135
3.0,86.4326,46.6413,50.0,50.0,85.8676,60.8144
3.1,86.5642,46.6817,50.0,50.0,85.8987,59.915
3.2,86.3896,47.3728,50.0,50.0,85.9184,59.0152
3.3,86.3001,46.5594,50.0,50.0,85.9251,58.1152
3.4,86.3466,47.0867,50.0,50.0,85.9174,57.2152
3.5,86.3574,47.4936,50.0,50.0,85.8932,56.3156
3.6,85.4848,47.1734,50.0,50.0,85.8504,55.4166
3.7,85.4052,47.7127,50.0,50.0,85.7861,54.5189
3.8,85.0522,47.1312,50.0,50.0,85.6968,53.6233
3.9,84.824,47.5818,50.0,50.0,85.5781,52.7312
4.0,85.0209,47.7613,50.0,50.0,85.4243,51.8444
4.1,84.6213,47.3511,50.0,50.0,85.2273,50.9663
4.2,84.6308,47.9476,50.0,50.0,84.9754,50.1022
4.3,84.5564,48.0898,50.0,50.0,84.6497,49.2632
4.4,82.9946,48.1355,50.0,50.0,84.2149,48.4752
4.5,84.8924,48.4003,50.0,50.0,83.5776,47.8398
4.6,83.6496,48.4826,50.0,50.0,83.423,48.7264
4.7,83.3767,48.1322,50.0,50.0,83.3241,47.8318
4.8,83.5453,48.1438,50.0,50.0,82.7207,48.4996
4.9,83.5267,47.6374,50.0,50.0,83.1041,47.6854
