t,ev_x,ev_y,goal_x,goal_y,pursuer_x,pursuer_y
0.0,85.679,34.9377,50.0,50.0,52.3369,32.238
0.1,84.7603,34.9998,50.0,50.0,53.2323,32.3284
0.2,83.7458,34.9522,50.0,50.0,54.1266,32.4295
0.3,83.1152,36.0534,50.0,50.0,55.0195,32.5423
0.4,81.9732,35.785,50.0,50.0,55.9107,32.668
0.5,81.5171,36.1044,50.0,50.0,56.7998,32.8077
0.6,81.2071,36.8464,50.0,50.0,57.6863,32.963
0.7,80.8758,37.4615,50.0,50.0,58.5696,33.1354
0.8,79.8995,36.9262,50.0,50.0,59.4491,33.3267
0.9,77.7617,37.5223,50.0,50.0,60.3236,33.5393
1.0,77.8998,37.8547,50.0,50.0,61.1921,33.7754
1.1,76.9612,38.182,50.0,50.0,62.0528,34.0383
1.2,76.306,38.4432,50.0,50.0,62.9037,34.3315
1.3,75.7393,39.0415,50.0,50.0,63.7418,34.6595
1.4,75.5626,38.9607,50.0,50.0,64.5631,35.0276
1.5,74.4259,39.0674,50.0,50.0,65.3617,35.4425
1.6,72.926,39.789,50.0,50.0,66.1292,35.9126
1.7,73.1893,40.2401,50.0,50.0,66.8527,36.448
1.8,72.8194,40.1953,50.0,50.0,67.5121,37.0605
1.9,71.386,40.9418,50.0,50.0,68.0758,37.7621
2.0,70.7181,40.6714,50.0,50.0,68.4943,38.5589
2.1,70.3908,41.2041,50.0,50.0,68.6983,39.4354
2.2,69.0566,41.7791,50.0,50.0,68.6198,40.332
2.3,67.9824,41.8258,50.0,50.0,68.25,41.1525
2.4,67.1839,41.7437,50.0,50.0,67.6634,41.835
2.5,67.1836,43.0414,50.0,50.0,66.953,42.3877
2.6,66.2406,42.4037,50.0,50.0,66.1811,42.8505
2.7,65.6407,43.4441,50.0,50.0,65.3799,43.2604
2.8,65.1161,43.6038,50.0,50.0,64.5649,43.6422
2.9,64.2161,43.7473,50.0,50.0,63.7437,44.0105
3.0,63.5247,44.3124,50.0,50.0,62.9199,44.3729
3.1,62.1739,44.6478,50.0,50.0,62.0951,44.7331
3.2,62.2144,44.8138,50.0,50.0,61.27,45.0925
3.3,60.9855,45.2906,50.0,50.0,60.4448,45.4517
3.4,60.8337,45.2881,50.0,50.0,59.6196,45.811
3.5,59.0463,46.2791,50.0,50.0,58.7944,46.1702
3.6,58.8371,46.1948,50.0,50.0,57.9692,46.5295
3.7,58.2939,46.0293,50.0,50.0,57.1441,46.8888
3.8,57.5749,46.6681,50.0,50.0,56.3189,47.2481
3.9,56.9879,47.1117,50.0,50.0,55.4937,47.6074
4.0,55.9618,47.8592,50.0,50.0,54.6686,47.9667
4.1,55.1634,47.7514,50.0,50.0,53.8434,48.3261
4.2,54.5009,47.7165,50.0,50.0,53.0183,48.6854
4.3,53.796,48.2299,50.0,50.0,53.8434,48.326
4.4,53.2626,48.4883,50.0,50.0,53.0183,48.6854
4.5,52.7473,49.3382,50.0,50.0,52.1931,49.0448
4.6,51.1225,49.3971,50.0,50.0,51.368,49.4041
4.7,50.9228,49.6616,50.0,50.0,50.5428,49.7635
4.8,50.7469,49.505,50.0,50.0,49.7177,50.1229
4.9,49.8323,50.4919,50.0,50.0,48.935,50.5671
