t,ev_x,ev_y,goal_x,goal_y,pursuer_x,pursuer_y
0.0,37.493,87.5374,50.0,50.0,35.9157,71.5563
0.1,37.6452,86.5882,50.0,50.0,36.0657,72.4437
0.2,38.3771,86.4216,50.0,50.0,36.2541,73.3238
0.3,38.9047,85.4547,50.0,50.0,36.4925,74.1917
0.4,39.0393,84.7701,50.0,50.0,36.7896,75.0412
0.5,39.7922,84.1852,50.0,50.0,37.1514,75.8653
0.6,41.0405,83.9086,50.0,50.0,37.582,76.6556
0.7,41.2049,83.2696,50.0,50.0,38.0832,77.4031
0.8,41.5374,82.5769,50.0,50.0,38.657,78.0965
0.9,41.5772,81.9981,50.0,50.0,39.3065,78.7195
1.0,41.7851,81.0796,50.0,50.0,40.0431,79.2367
1.1,42.0061,80.6748,50.0,50.0,40.9078,79.4861
1.2,41.6651,80.217,50.0,50.0,41.485,78.7956
1.3,41.6962,78.8581,50.0,50.0,41.4284,77.8974
1.4,41.3121,77.5609,50.0,50.0,41.7706,77.065
1.5,41.8579,76.8748,50.0,50.0,42.288,76.3285
1.6,41.4004,76.3342,50.0,50.0,42.9812,75.7546
1.7,42.4242,76.2921,50.0,50.0,43.6244,75.125
1.8,42.9873,75.3481,50.0,50.0,44.2308,74.46
1.9,43.913,74.3266,50.0,50.0,44.2002,73.5605
2.0,44.2634,74.03,50.0,50.0,45.0925,73.4429
2.1,45.1035,73.7327,50.0,50.0,44.5492,72.7254
2.2,44.1255,72.6889,50.0,50.0,44.3981,71.8382
2.3,44.469,72.2213,50.0,50.0,44.1192,70.9825
2.4,44.6581,70.6015,50.0,50.0,43.89,70.1121
2.5,44.1697,70.8929,50.0,50.0,43.8778,69.2122
2.6,43.4466,69.5448,50.0,50.0,44.141,68.3516
2.7,43.6159,69.244,50.0,50.0,44.6078,67.5821
2.8,44.0234,68.7477,50.0,50.0,45.3121,67.0217
2.9,44.7005,67.7111,50.0,50.0,45.6634,66.1931
3.0,45.6823,66.7398,50.0,50.0,46.4651,66.6022
3.1,45.6453,66.1268,50.0,50.0,46.4643,65.7022
3.2,46.1145,65.7135,50.0,50.0,46.8552,64.8916
3.3,46.8326,64.9755,50.0,50.0,46.9824,64.0006
3.4,46.6592,64.5926,50.0,50.0,46.8597,63.109
3.5,46.6526,63.8151,50.0,50.0,46.5606,62.2602
3.6,47.2053,62.9137,50.0,50.0,46.3089,61.3961
3.7,46.0576,61.9247,50.0,50.0,46.2427,60.4985
3.8,46.0434,60.7802,50.0,50.0,46.5252,59.644
3.9,46.1542,60.9118,50.0,50.0,46.5484,58.7443
4.0,46.4387,59.6447,50.0,50.0,47.4229,58.9572
4.1,46.851,59.0843,50.0,50.0,47.5022,58.0607
4.2,47.5668,58.1702,50.0,50.0,48.2888,57.6233
4.3,48.5066,57.9957,50.0,50.0,48.8489,56.9189
4.4,48.5068,56.6843,50.0,50.0,49.2771,56.1272
4.5,49.0524,56.6481,50.0,50.0,49.3921,55.2346
4.6,50.3091,56.0413,50.0,50.0,49.3571,54.3353
4.7,49.3886,54.9513,50.0,50.0,48.8644,53.5821
4.8,49.1385,54.2785,50.0,50.0,49.3138,52.8023
4.9,48.7041,53.1542,50.0,50.0,48.4569,52.527
