t,ev_x,ev_y,goal_x,goal_y,pursuer_x,pursuer_y
0.0,15.5202,28.165,50.0,50.0,42.4346,1.4582
0.1,16.9067,29.396,50.0,50.0,41.8366,2.1309
0.2,16.6541,29.8914,50.0,50.0,41.2533,2.8162
0.3,18.0771,30.1495,50.0,50.0,40.6842,3.5134
0.4,18.4718,31.1883,50.0,50.0,40.129,4.2218
0.5,18.8778,31.5088,50.0,50.0,39.5881,4.9411
0.6,18.8046,32.3427,50.0,50.0,39.0628,5.6719
0.7,19.4895,32.8784,50.0,50.0,38.5549,6.4149
0.8,19.9165,33.702,50.0,50.0,38.065,7.1699
0.9,20.9624,34.0809,50.0,50.0,37.5934,7.9364
1.0,21.7101,34.3331,50.0,50.0,37.1395,8.7136
1.1,22.0412,34.1534,50.0,50.0,36.7039,9.5011
1.2,23.0443,34.2938,50.0,50.0,36.2889,10.2998
1.3,24.0977,33.782,50.0,50.0,35.8974,11.1102
1.4,24.7169,33.9845,50.0,50.0,35.5309,11.9321
1.5,25.3028,34.6207,50.0,50.0,35.1887,12.7645
1.6,25.5951,35.4258,50.0,50.0,34.8683,13.6056
1.7,26.4487,36.0588,50.0,50.0,34.5683,14.4541
1.8,26.1708,36.6105,50.0,50.0,34.29,15.31
1.9,26.8225,37.6829,50.0,50.0,34.0367,16.1736
2.0,27.3002,37.9078,50.0,50.0,33.8122,17.0452
2.1,28.4253,38.8064,50.0,50.0,33.6189,17.9242
2.2,29.003,38.5554,50.0,50.0,33.4584,18.8097
2.3,30.4935,38.5469,50.0,50.0,33.3322,19.7008
2.4,30.7424,39.0047,50.0,50.0,33.2426,20.5964
2.5,31.2038,38.3646,50.0,50.0,33.192,21.4949
2.6,31.7861,38.9545,50.0,50.0,33.1795,22.3949
2.7,33.1598,38.9015,50.0,50.0,33.2004,23.2946
2.8,33.489,39.3894,50.0,50.0,33.2466,24.1934
2.9,33.8634,40.4081,50.0,50.0,33.3116,25.0911
3.0,34.4014,41.472,50.0,50.0,33.394,25.9873
3.1,35.0246,41.369,50.0,50.0,33.4986,26.8812
3.2,35.494,42.3435,50.0,50.0,33.6336,27.771
3.3,36.4635,42.7583,50.0,50.0,33.8059,28.6544
3.4,36.6908,43.2252,50.0,50.0,34.021,29.5283
3.5,37.814,44.0763,50.0,50.0,34.2825,30.3894
3.6,37.9914,43.2665,50.0,50.0,34.5921,31.2346
3.7,39.0515,43.6896,50.0,50.0,34.948,32.0612
3.8,40.1358,43.3088,50.0,50.0,35.3432,32.8698
3.9,40.8782,43.2229,50.0,50.0,35.7664,33.6641
4.0,41.3678,43.9134,50.0,50.0,36.2045,34.4502
4.1,42.0334,44.2043,50.0,50.0,36.6449,35.2351
4.2,42.249,45.145,50.0,50.0,37.083,36.0213
4.3,42.9154,46.2839,50.0,50.0,37.5224,36.8067
4.4,43.113,46.6326,50.0,50.0,37.9743,37.5851
4.5,43.4731,47.4924,50.0,50.0,38.4497,38.3492
4.6,44.6062,48.0364,50.0,50.0,38.9583,39.0918
4.7,45.0297,48.2007,50.0,50.0,39.5074,39.8048
4.8,46.241,47.5347,50.0,50.0,40.0994,40.4828
4.9,46.6434,48.1685,50.0,50.0,40.7304,41.1245
