t,ev_x,ev_y,goal_x,goal_y,pursuer_x,pursuer_y
0.0,59.6569,8.7569,50.0,50.0,70.0106,97.8251
0.1,59.6574,9.184,50.0,50.0,69.8974,96.9322
0.2,58.9679,10.4127,50.0,50.0,69.7811,96.0398
0.3,58.9735,10.5653,50.0,50.0,69.6616,95.1477
0.4,58.0977,11.4536,50.0,50.0,69.5391,94.2561
0.5,57.9773,12.6752,50.0,50.0,69.4133,93.365
0.6,58.3226,13.3391,50.0,50.0,69.2842,92.4743
0.7,57.574,13.989,50.0,50.0,69.1519,91.584
0.8,58.1183,14.8684,50.0,50.0,69.0161,90.6943
0.9,57.665,15.7811,50.0,50.0,68.8769,89.8052
1.0,57.8325,16.4458,50.0,50.0,68.734,88.9166
1.1,57.3172,16.9972,50.0,50.0,68.5875,88.0286
1.2,56.6155,18.0048,50.0,50.0,68.4372,87.1412
1.3,56.8204,18.8486,50.0,50.0,68.2829,86.2546
1.4,57.083,19.8121,50.0,50.0,68.1246,85.3686
1.5,57.1139,20.6565,50.0,50.0,67.9622,84.4834
1.6,56.2294,20.9305,50.0,50.0,67.7954,83.599
1.7,55.6372,22.3628,50.0,50.0,67.6241,82.7154
1.8,56.2641,22.8334,50.0,50.0,67.4482,81.8328
1.9,55.9892,23.442,50.0,50.0,67.2674,80.9511
2.0,56.0262,24.4224,50.0,50.0,67.0816,80.0705
2.1,56.3598,25.4702,50.0,50.0,66.8906,79.191
2.2,55.057,25.7173,50.0,50.0,66.6941,78.3127
2.3,54.7422,26.4544,50.0,50.0,66.492,77.4357
2.4,55.0116,27.3474,50.0,50.0,66.2839,76.5601
2.5,54.9283,28.2443,50.0,50.0,66.0696,75.686
2.6,54.6356,29.0107,50.0,50.0,65.8488,74.8135
2.7,54.3575,29.1557,50.0,50.0,65.6212,73.9427
2.8,53.7683,30.9145,50.0,50.0,65.3864,73.0739
2.9,54.2127,31.4881,50.0,50.0,65.1442,72.2071
3.0,53.8884,32.2024,50.0,50.0,64.8939,71.3426
3.1,53.746,33.0819,50.0,50.0,64.6353,70.4806
3.2,53.9813,33.8829,50.0,50.0,64.3679,69.6212
3.3,53.2891,34.7977,50.0,50.0,64.091,68.7648
3.4,53.6358,35.1429,50.0,50.0,63.8042,67.9118
3.5,53.141,36.0235,50.0,50.0,63.5068,67.0623
3.6,53.1248,36.4868,50.0,50.0,63.198,66.217
3.7,52.9107,37.9891,50.0,50.0,62.8771,65.3761
3.8,52.4518,38.4934,50.0,50.0,62.5432,64.5403
3.9,52.3644,38.4756,50.0,50.0,62.1953,63.7103
4.0,52.3551,39.3237,50.0,50.0,61.8323,62.8867
4.1,51.7239,40.8859,50.0,50.0,61.453,62.0706
4.2,51.942,41.4569,50.0,50.0,61.0558,61.263
4.3,51.6556,42.2235,50.0,50.0,60.6391,60.4652
4.4,51.5335,43.4264,50.0,50.0,60.2012,59.679
4.5,51.5679,43.7567,50.0,50.0,59.7397,58.9063
4.6,50.9674,44.5341,50.0,50.0,59.2523,58.1497
4.7,50.7949,44.9911,50.0,50.0,58.7359,57.4126
4.8,50.6259,46.3214,50.0,50.0,58.1872,56.6992
4.9,50.9827,46.8719,50.0,50.0,57.6023,56.0152
