t,ev_x,ev_y,goal_x,goal_y,pursuer_x,pursuer_y
0.0,49.6035,11.7053,50.0,50.0,48.7997,24.0937
0.1,49.8817,12.7863,50.0,50.0,48.8696,23.1964
0.2,49.6276,13.2389,50.0,50.0,48.9126,22.2974
0.3,49.2984,14.2296,50.0,50.0,48.9172,21.3975
0.4,49.3747,15.2068,50.0,50.0,48.8656,20.4989
0.5,48.3763,15.9141,50.0,50.0,48.7258,19.6099
0.6,48.2591,16.0514,50.0,50.0,48.4311,18.7595
0.7,47.8386,16.8704,50.0,50.0,47.8162,18.1022
0.8,47.6694,17.8619,50.0,50.0,46.9688,18.4052
0.9,47.2955,18.5686,50.0,50.0,46.5764,19.2152
1.0,46.1364,19.0538,50.0,50.0,46.1289,19.996
1.1,45.882,19.3201,50.0,50.0,45.7033,20.7891
1.2,45.8985,20.2353,50.0,50.0,45.2768,21.5816
1.3,45.5716,21.4871,50.0,50.0,44.8689,22.3839
1.4,45.4583,22.399,50.0,50.0,44.4558,23.1834
1.5,44.314,22.6717,50.0,50.0,44.1159,24.0168
1.6,44.7292,22.8605,50.0,50.0,43.292,24.3791
1.7,44.1758,23.7591,50.0,50.0,43.9548,24.9879
1.8,43.3343,24.8214,50.0,50.0,43.2915,25.5963
1.9,43.1723,25.1351,50.0,50.0,43.0124,26.4519
2.0,42.8992,26.3757,50.0,50.0,42.653,27.277
2.1,42.6628,27.3228,50.0,50.0,42.3558,28.1265
2.2,42.706,28.1323,50.0,50.0,42.0376,28.9684
2.3,42.2828,28.4374,50.0,50.0,41.7988,29.8361
2.4,42.3662,29.4439,50.0,50.0,41.4061,30.6459
2.5,42.3184,30.3086,50.0,50.0,41.9332,31.3755
2.6,41.5362,30.5403,50.0,50.0,41.0593,31.5909
2.7,41.4227,31.2011,50.0,50.0,41.0918,32.4903
2.8,41.044,32.4902,50.0,50.0,40.829,33.3511
2.9,40.8843,32.6814,50.0,50.0,40.6933,34.2408
3.0,41.1198,34.2657,50.0,50.0,40.5172,35.1234
3.1,40.6589,34.0911,50.0,50.0,40.44,36.0201
3.2,40.5248,35.6308,50.0,50.0,40.2442,36.8986
3.3,39.9725,36.1131,50.0,50.0,40.617,37.7177
3.4,40.1666,36.9293,50.0,50.0,39.7665,38.012
3.5,39.9083,38.3579,50.0,50.0,40.2939,38.7413
3.6,40.8172,39.1186,50.0,50.0,40.1919,39.6355
3.7,40.9842,39.2488,50.0,50.0,40.2496,40.5336
3.8,40.1251,40.1966,50.0,50.0,40.2931,41.4326
3.9,40.4233,41.0932,50.0,50.0,40.4072,42.3253
4.0,40.5092,41.3616,50.0,50.0,40.5155,43.2188
4.1,40.6126,42.9979,50.0,50.0,40.7645,44.0836
4.2,40.5192,43.2756,50.0,50.0,40.548,44.9572
4.3,40.9995,44.6212,50.0,50.0,41.4463,45.0135
4.4,40.6613,45.2904,50.0,50.0,41.115,45.8503
4.5,41.0949,46.0547,50.0,50.0,41.4946,46.6663
4.6,41.2348,46.6072,50.0,50.0,41.8204,47.5053
4.7,41.9419,47.3467,50.0,50.0,42.2312,48.306
4.8,42.054,48.0104,50.0,50.0,42.6727,49.0903
4.9,42.9563,48.6127,50.0,50.0,43.1939,49.824
