t,ev_x,ev_y,goal_x,goal_y,pursuer_x,pursuer_y
0.0,87.8573,33.9352,50.0,50.0,91.7971,92.0853
0.1,87.452,34.5083,50.0,50.0,91.7131,91.1892
0.2,86.4943,33.9743,50.0,50.0,91.6171,90.2943
0.3,85.4061,34.4937,50.0,50.0,91.5088,89.4009
0.4,84.7064,34.6162,50.0,50.0,91.3881,88.509
0.5,84.1412,35.5736,50.0,50.0,91.2545,87.619
0.6,83.9123,35.5003,50.0,50.0,91.1078,86.731
0.7,82.3743,36.1967,50.0,50.0,90.9477,85.8454
0.8,82.0056,36.4572,50.0,50.0,90.7739,84.9623
0.9,81.242,36.3154,50.0,50.0,90.586,84.0821
1.0,80.4694,36.5832,50.0,50.0,90.3839,83.2051
1.1,79.8724,36.6883,50.0,50.0,90.1672,82.3316
1.2,79.3965,37.3985,50.0,50.0,89.9355,81.4619
1.3,77.9513,37.5701,50.0,50.0,89.6886,80.5965
1.4,77.549,38.3095,50.0,50.0,89.4262,79.7356
1.5,76.402,38.4978,50.0,50.0,89.1479,78.8797
1.6,75.9908,38.6107,50.0,50.0,88.8535,78.0292
1.7,75.5028,39.5756,50.0,50.0,88.5428,77.1845
1.8,74.8034,39.5828,50.0,50.0,88.2153,76.3462
1.9,74.5231,39.9257,50.0,50.0,87.8708,75.5148
2.0,72.6163,39.8223,50.0,50.0,87.5091,74.6906
2.1,72.6182,40.1083,50.0,50.0,87.13,73.8744
2.2,71.741,40.8199,50.0,50.0,86.7331,73.0666
2.3,71.2608,40.9796,50.0,50.0,86.3183,72.2679
2.4,70.1994,41.2209,50.0,50.0,85.8854,71.4788
2.5,69.3791,41.5597,50.0,50.0,85.4343,70.7001
2.6,68.9639,41.9133,50.0,50.0,84.9647,69.9323
2.7,68.0675,42.6476,50.0,50.0,84.4766,69.1761
2.8,67.6049,42.7374,50.0,50.0,83.97,68.4323
2.9,66.2812,42.5707,50.0,50.0,83.4447,67.7015
3.0,66.3006,43.4663,50.0,50.0,82.9008,66.9844
3.1,65.0914,43.1388,50.0,50.0,82.3383,66.2819
3.2,64.2965,43.8125,50.0,50.0,81.7573,65.5945
3.3,63.9599,43.3864,50.0,50.0,81.158,64.923
3.4,63.0592,44.5273,50.0,50.0,80.5406,64.2683
3.5,62.0911,44.6577,50.0,50.0,79.9052,63.6309
3.6,60.8554,45.1483,50.0,50.0,79.2521,63.0116
3.7,60.7623,45.3771,50.0,50.0,78.5818,62.4111
3.8,59.9327,46.3357,50.0,50.0,77.8945,61.83
3.9,59.9287,45.5918,50.0,50.0,77.1908,61.2689
4.0,58.215,46.182,50.0,50.0,76.4711,60.7285
4.1,58.352,46.719,50.0,50.0,75.7359,60.2093
4.2,56.5731,47.0054,50.0,50.0,74.9859,59.7119
4.3,56.4259,47.3222,50.0,50.0,74.2217,59.2365
4.4,55.9423,47.1916,50.0,50.0,73.4439,58.7838
4.5,54.4941,47.9825,50.0,50.0,72.6532,58.3539
4.6,54.0159,48.4369,50.0,50.0,71.8503,57.9471
4.7,53.5889,48.7726,50.0,50.0,71.0361,57.5637
4.8,52.7841,48.5436,50.0,50.0,70.2111,57.2038
4.9,51.4627,49.2262,50.0,50.0,69.3763,56.8675
