t,ev_x,ev_y,goal_x,goal_y,pursuer_x,pursuer_y
0.0,67.6778,12.3411,50.0,50.0,15.2503,91.5156
0.1,67.176,13.4009,50.0,50.0,15.7523,90.7686
0.2,68.0032,14.2549,50.0,50.0,16.2563,90.0229
0.3,67.0369,14.3276,50.0,50.0,16.7619,89.2784
0.4,67.3098,15.5338,50.0,50.0,17.2692,88.5349
0.5,66.3962,16.9611,50.0,50.0,17.7779,87.7925
0.6,66.096,17.6385,50.0,50.0,18.2881,87.0511
0.7,66.5871,17.8852,50.0,50.0,18.7997,86.3107
0.8,65.7966,18.3444,50.0,50.0,19.3127,85.5712
0.9,65.394,19.2659,50.0,50.0,19.827,84.8326
1.0,64.9301,19.5237,50.0,50.0,20.3426,84.0949
1.1,64.7163,20.9651,50.0,50.0,20.8595,83.3582
1.2,64.1264,21.9053,50.0,50.0,21.3777,82.6223
1.3,64.0692,22.193,50.0,50.0,21.8972,81.8874
1.4,63.7856,22.7073,50.0,50.0,22.4181,81.1534
1.5,63.1642,23.5127,50.0,50.0,22.9403,80.4205
1.6,62.8774,24.3348,50.0,50.0,23.4639,79.6885
1.7,62.9179,24.9666,50.0,50.0,23.989,78.9575
1.8,61.9314,26.4465,50.0,50.0,24.5155,78.2275
1.9,62.6696,26.6007,50.0,50.0,25.0435,77.4987
2.0,61.0945,27.0989,50.0,50.0,25.573,76.771
2.1,61.1667,27.7031,50.0,50.0,26.1042,76.0445
2.2,60.6634,28.9072,50.0,50.0,26.637,75.3191
2.3,60.3862,29.097,50.0,50.0,27.1716,74.5951
2.4,59.6521,30.6077,50.0,50.0,27.708,73.8724
2.5,59.8276,30.9704,50.0,50.0,28.2462,73.1511
2.6,59.9398,31.3735,50.0,50.0,28.7864,72.4312
2.7,59.1536,32.3516,50.0,50.0,29.3287,71.7129
2.8,58.369,32.6838,50.0,50.0,29.8731,70.9963
2.9,58.6125,33.5437,50.0,50.0,30.4198,70.2813
3.0,58.1272,34.3032,50.0,50.0,30.9688,69.5682
3.1,57.9227,34.5833,50.0,50.0,31.5204,68.857
3.2,57.176,35.575,50.0,50.0,32.0746,68.1479
3.3,56.95,35.8565,50.0,50.0,32.6316,67.4409
3.4,56.2752,37.0742,50.0,50.0,33.1915,66.7364
3.5,56.4787,38.2418,50.0,50.0,33.7547,66.0343
3.6,55.904,38.755,50.0,50.0,34.3212,65.335
3.7,55.0419,39.5003,50.0,50.0,34.8913,64.6386
3.8,54.868,39.5723,50.0,50.0,35.4653,63.9454
3.9,54.2308,41.5664,50.0,50.0,36.0435,63.2557
4.0,54.6764,41.4351,50.0,50.0,36.6263,62.5699
4.1,54.0099,42.2582,50.0,50.0,37.214,61.8882
4.2,53.6432,43.2011,50.0,50.0,37.8071,61.2113
4.3,53.2555,43.7423,50.0,50.0,38.4061,60.5396
4.4,52.3788,44.6068,50.0,50.0,39.0117,59.8739
4.5,52.4021,45.0826,50.0,50.0,39.6247,59.2149
4.6,51.8336,45.9036,50.0,50.0,40.2459,58.5636
4.7,51.6767,46.4321,50.0,50.0,40.8765,57.9215
4.8,51.0632,47.1928,50.0,50.0,41.518,57.2902
4.9,51.2684,47.9082,50.0,50.0,42.1721,56.6721
