t,ev_x,ev_y,goal_x,goal_y,pursuer_x,pursuer_y
0.0,71.5784,87.354,50.0,50.0,40.416,73.1321
0.1,70.9895,85.7423,50.0,50.0,41.2485,73.4742
0.2,70.7133,85.6319,50.0,50.0,42.0874,73.8002
0.3,70.5945,84.9973,50.0,50.0,42.9331,74.1079
0.4,70.9816,84.1147,50.0,50.0,43.786,74.3953
0.5,70.1781,83.2148,50.0,50.0,44.6461,74.6603
0.6,69.5702,82.9812,50.0,50.0,45.5133,74.901
0.7,69.7784,81.6553,50.0,50.0,46.3874,75.1155
0.8,69.5595,80.6626,50.0,50.0,47.2679,75.3019
0.9,69.6071,79.8987,50.0,50.0,48.1542,75.4584
1.0,69.7314,79.6431,50.0,50.0,49.0455,75.5829
1.1,70.4341,78.842,50.0,50.0,49.9409,75.6734
1.2,69.6803,77.7243,50.0,50.0,50.8393,75.728
1.3,69.577,76.5433,50.0,50.0,51.7391,75.7446
1.4,69.6123,75.6846,50.0,50.0,52.6388,75.721
1.5,70.0164,75.3582,50.0,50.0,53.5364,75.6552
1.6,69.8546,74.5219,50.0,50.0,54.4297,75.5451
1.7,70.2985,73.5685,50.0,50.0,55.316,75.3888
1.8,69.8077,72.8416,50.0,50.0,56.1924,75.1843
1.9,69.7319,72.5486,50.0,50.0,57.0558,74.93
2.0,69.0309,71.391,50.0,50.0,57.9023,74.6244
2.1,69.5478,70.4141,50.0,50.0,58.7281,74.2665
2.2,69.6536,69.6794,50.0,50.0,59.5288,73.8555
2.3,69.0042,68.8907,50.0,50.0,60.2999,73.3914
2.4,69.1816,68.1182,50.0,50.0,61.0367,72.8747
2.5,69.0835,67.002,50.0,50.0,61.7346,72.3064
2.6,68.6038,66.6075,50.0,50.0,62.389,71.6885
2.7,68.4401,65.2699,50.0,50.0,62.9956,71.0236
2.8,68.5648,65.1191,50.0,50.0,63.5504,70.315
2.9,68.9127,63.9405,50.0,50.0,64.0503,69.5666
3.0,68.2059,62.948,50.0,50.0,64.4926,68.7828
3.1,67.892,62.1802,50.0,50.0,64.8755,67.9683
3.2,68.2811,62.3911,50.0,50.0,65.1979,67.128
3.3,67.4884,61.1343,50.0,50.0,65.4596,66.2669
3.4,67.6137,60.5178,50.0,50.0,65.661,65.3897
3.5,67.018,59.2646,50.0,50.0,65.8031,64.501
3.6,66.7317,58.0322,50.0,50.0,65.8875,63.605
3.7,66.3716,58.0162,50.0,50.0,65.9159,62.7054
3.8,66.324,56.9975,50.0,50.0,65.8906,61.8058
3.9,66.0254,56.5334,50.0,50.0,65.8137,60.9091
4.0,65.9446,56.4567,50.0,50.0,65.6875,60.018
4.1,64.7979,55.1062,50.0,50.0,65.5141,59.1348
4.2,64.4515,54.6302,50.0,50.0,65.2955,58.2618
4.3,64.2683,54.627,50.0,50.0,65.0338,57.4007
4.4,63.0736,53.2144,50.0,50.0,64.7307,56.5533
4.5,63.2369,52.3819,50.0,50.0,64.3875,55.7212
4.6,63.278,51.7362,50.0,50.0,64.0058,54.9062
4.7,62.5473,51.2904,50.0,50.0,63.5865,54.1098
4.8,61.5684,51.0985,50.0,50.0,63.1307,53.3338
4.9,61.1974,49.4747,50.0,50.0,62.6391,52.58
