t,ev_x,ev_y,goal_x,goal_y,pursuer_x,pursuer_y
0.0,77.893,22.8614,50.0,50.0,31.2276,41.1264
0.1,76.4938,23.4625,50.0,50.0,32.0703,40.8105
0.2,76.3014,23.8825,50.0,50.0,32.9139,40.4969
0.3,75.8404,24.2323,50.0,50.0,33.7572,40.1825
0.4,75.0736,25.1688,50.0,50.0,34.5994,39.8653
0.5,73.6941,25.251,50.0,50.0,35.4406,39.5453
0.6,73.0828,24.7576,50.0,50.0,36.2817,39.2249
0.7,73.185,25.6028,50.0,50.0,37.1242,38.9085
0.8,72.0321,25.8656,50.0,50.0,37.9699,38.6007
0.9,70.7507,26.5026,50.0,50.0,38.8203,38.306
1.0,70.6204,27.2783,50.0,50.0,39.6763,38.0281
1.1,70.5322,27.7654,50.0,50.0,40.5381,37.7685
1.2,70.6884,29.0058,50.0,50.0,41.4052,37.5276
1.3,70.1823,29.2444,50.0,50.0,42.2768,37.3032
1.4,70.2625,30.1621,50.0,50.0,43.1517,37.0919
1.5,69.2834,30.8633,50.0,50.0,44.0284,36.8888
1.6,68.8116,31.15,50.0,50.0,44.9059,36.6885
1.7,68.1781,31.3727,50.0,50.0,45.7834,36.4886
1.8,66.717,32.3682,50.0,50.0,46.6615,36.2914
1.9,65.9403,32.0864,50.0,50.0,47.5418,36.1042
2.0,65.2765,31.8627,50.0,50.0,48.4263,35.9374
2.1,65.1186,32.4907,50.0,50.0,49.316,35.802
2.2,64.7135,33.6985,50.0,50.0,50.2112,35.7087
2.3,64.2983,34.0509,50.0,50.0,51.1101,35.6643
2.4,63.8598,34.5395,50.0,50.0,52.01,35.6736
2.5,63.6248,35.8047,50.0,50.0,52.9076,35.7397
2.6,64.1397,36.3759,50.0,50.0,53.799,35.8636
2.7,62.8367,37.5324,50.0,50.0,54.6805,36.0451
2.8,62.7014,37.3361,50.0,50.0,55.5488,36.2819
2.9,61.9925,37.9651,50.0,50.0,56.3988,36.5778
3.0,60.8405,38.7366,50.0,50.0,57.2144,36.9582
3.1,60.4877,38.6338,50.0,50.0,57.9401,37.4906
3.2,59.7667,38.6782,50.0,50.0,58.4121,38.2569
3.3,59.2266,38.9042,50.0,50.0,58.465,39.1553
3.4,58.6534,39.7206,50.0,50.0,58.2838,40.0369
3.5,58.3436,40.3819,50.0,50.0,58.0891,40.9156
3.6,57.7214,41.6533,50.0,50.0,57.9167,41.7989
3.7,57.919,41.8912,50.0,50.0,57.6874,42.6692
3.8,57.5599,42.9776,50.0,50.0,57.2885,43.476
3.9,56.7952,43.1216,50.0,50.0,56.6916,44.1496
4.0,56.8021,43.8943,50.0,50.0,55.9299,44.629
4.1,56.0374,44.6463,50.0,50.0,55.067,44.8845
4.2,54.9769,45.0409,50.0,50.0,54.1853,45.0654
4.3,54.3485,45.2155,50.0,50.0,53.3376,45.3677
4.4,53.4089,45.7257,50.0,50.0,52.6272,45.9203
4.5,53.225,44.9451,50.0,50.0,52.0724,46.629
4.6,52.4544,46.2761,50.0,50.0,51.7905,47.4837
4.7,52.3853,47.2235,50.0,50.0,51.5783,48.3583
4.8,51.9414,47.5676,50.0,50.0,52.096,49.0945
4.9,51.8313,47.9345,50.0,50.0,51.2132,49.2698
