t,ev_x,ev_y,goal_x,goal_y,pursuer_x,pursuer_y
0.0,71.7103,82.8885,50.0,50.0,3.7562,70.8806
0.1,71.6799,81.7657,50.0,50.0,4.6462,71.0148
0.2,71.7848,81.2373,50.0,50.0,5.5375,71.1393
0.3,71.6635,79.7329,50.0,50.0,6.4302,71.2536
0.4,70.8043,79.7011,50.0,50.0,7.3242,71.3574
0.5,71.1388,79.2189,50.0,50.0,8.2194,71.4504
0.6,70.3743,77.7923,50.0,50.0,9.1157,71.5322
0.7,70.1478,77.2929,50.0,50.0,10.0129,71.6026
0.8,70.431,77.0364,50.0,50.0,10.911,71.6615
0.9,70.3737,75.8264,50.0,50.0,11.8098,71.7084
1.0,70.659,75.0185,50.0,50.0,12.7091,71.7432
1.1,70.739,74.0047,50.0,50.0,13.6088,71.7657
1.2,70.5332,73.3502,50.0,50.0,14.5088,71.7756
1.3,70.5417,71.9443,50.0,50.0,15.4088,71.7726
1.4,70.4083,71.5929,50.0,50.0,16.3086,71.7566
1.5,70.2051,70.7332,50.0,50.0,17.2081,71.7273
1.6,70.1289,70.1841,50.0,50.0,18.1071,71.6845
1.7,69.9303,69.4405,50.0,50.0,19.0053,71.6279
1.8,69.4724,68.3753,50.0,50.0,19.9025,71.5572
1.9,69.9659,67.2866,50.0,50.0,20.7985,71.4722
2.0,69.4274,67.1592,50.0,50.0,21.693,71.3726
2.1,69.2103,65.4655,50.0,50.0,22.5857,71.2582
2.2,68.9919,65.132,50.0,50.0,23.4763,71.1287
2.3,69.1095,64.8221,50.0,50.0,24.3646,70.9838
2.4,69.0957,63.2124,50.0,50.0,25.2501,70.8232
2.5,68.147,63.0472,50.0,50.0,26.1327,70.6466
2.6,68.4006,62.2962,50.0,50.0,27.0118,70.4538
2.7,68.4743,61.0925,50.0,50.0,27.887,70.2444
2.8,67.9474,61.1426,50.0,50.0,28.7581,70.018
2.9,67.7962,59.7886,50.0,50.0,29.6245,69.7745
3.0,67.4639,59.4224,50.0,50.0,30.4858,69.5134
3.1,66.9423,58.36,50.0,50.0,31.3415,69.2344
3.2,66.8822,57.4481,50.0,50.0,32.191,68.9372
3.3,66.6123,57.3847,50.0,50.0,33.0338,68.6214
3.4,66.0667,56.0381,50.0,50.0,33.8692,68.2866
3.5,65.4414,55.7848,50.0,50.0,34.6967,67.9326
3.6,65.0359,54.7427,50.0,50.0,35.5154,67.5588
3.7,64.4628,53.7392,50.0,50.0,36.3247,67.1651
3.8,64.6161,53.4463,50.0,50.0,37.1237,66.7508
3.9,63.3758,52.929,50.0,50.0,37.9115,66.3158
4.0,63.1827,52.5087,50.0,50.0,38.6873,65.8595
4.1,62.7224,51.6512,50.0,50.0,39.4499,65.3816
4.2,62.3884,51.1635,50.0,50.0,40.1983,64.8817
4.3,61.8901,50.2583,50.0,50.0,40.9312,64.3594
4.4,61.2419,49.9784,50.0,50.0,41.6474,63.8142
4.5,60.9938,49.9606,50.0,50.0,42.3452,63.2459
4.6,59.8192,48.7611,50.0,50.0,43.0232,62.654
4.7,59.7047,48.5196,50.0,50.0,43.6796,62.0383
4.8,59.3968,47.5727,50.0,50.0,44.3124,61.3983
4.9,57.9652,47.6738,50.0,50.0,44.9194,60.7338
