t,ev_x,ev_y,goal_x,goal_y,pursuer_x,pursuer_y
0.0,49.5525,8.4603,50.0,50.0,19.2934,20.5427
0.1,49.3802,8.771,50.0,50.0,20.1314,20.2143
0.2,49.281,9.0767,50.0,50.0,20.9713,19.8909
0.3,49.629,8.8977,50.0,50.0,21.8131,19.5727
0.4,49.6287,8.9857,50.0,50.0,22.657,19.2599
0.5,49.7453,9.106,50.0,50.0,23.5029,18.9525
0.6,49.4634,9.5019,50.0,50.0,24.3508,18.6509
0.7,48.7757,9.622,50.0,50.0,25.2009,18.3552
0.8,49.3867,10.64,50.0,50.0,26.053,18.0655
0.9,49.1542,10.0277,50.0,50.0,26.9072,17.7821
1.0,49.101,10.0565,50.0,50.0,27.7635,17.5052
1.1,48.8696,10.9141,50.0,50.0,28.622,17.235
1.2,49.0596,10.7256,50.0,50.0,29.4827,16.9718
1.3,49.4545,11.0511,50.0,50.0,30.3455,16.7159
1.4,48.9005,11.5501,50.0,50.0,31.2106,16.4675
1.5,49.4739,11.1261,50.0,50.0,32.0778,16.2269
1.6,49.0604,11.6099,50.0,50.0,32.9473,15.9945
1.7,49.0256,11.5766,50.0,50.0,33.819,15.7706
1.8,48.4481,11.9217,50.0,50.0,34.693,15.5557
1.9,48.8412,11.8209,50.0,50.0,35.5692,15.3503
2.0,48.8583,12.8285,50.0,50.0,36.4477,15.1549
2.1,48.4407,12.4445,50.0,50.0,37.3286,14.9701
2.2,48.1096,12.3904,50.0,50.0,38.2117,14.7968
2.3,48.8907,12.7329,50.0,50.0,39.0972,14.6357
2.4,47.5597,13.5065,50.0,50.0,39.985,14.4881
2.5,48.2467,12.649,50.0,50.0,40.8752,14.3553
2.6,47.885,12.7894,50.0,50.0,41.7676,14.2392
2.7,47.8827,13.3077,50.0,50.0,42.6624,14.1424
2.8,47.4216,13.4183,50.0,50.0,43.5594,14.0685
2.9,47.3037,13.2402,50.0,50.0,44.4582,14.0235
3.0,47.1753,13.3483,50.0,50.0,45.3582,14.0176
3.1,47.5211,14.4571,50.0,50.0,46.2564,14.0746
3.2,46.785,13.8709,50.0,50.0,47.131,14.287
3.3,47.0606,14.4256,50.0,50.0,46.2557,14.4964
3.4,47.1887,14.7375,50.0,50.0,47.1536,14.4342
3.5,46.596,14.8531,50.0,50.0,46.2707,14.6089
3.6,46.8229,14.7351,50.0,50.0,46.6281,15.4349
3.7,46.9998,14.7328,50.0,50.0,46.0882,14.7149
3.8,46.311,15.058,50.0,50.0,45.3529,15.234
3.9,45.9843,14.6142,50.0,50.0,46.0349,14.6467
4.0,45.7084,14.9245,50.0,50.0,45.2822,15.14
4.1,45.5594,14.7486,50.0,50.0,45.7742,14.3864
4.2,45.4492,14.9,50.0,50.0,45.1756,15.0585
4.3,45.427,15.1426,50.0,50.0,44.302,15.2749
4.4,45.1111,15.303,50.0,50.0,45.1686,15.0319
4.5,44.7599,15.7551,50.0,50.0,44.2914,15.2333
4.6,44.3128,15.1228,50.0,50.0,45.077,14.7941
4.7,44.2944,15.0686,50.0,50.0,44.255,15.1605
4.8,44.0763,14.9793,50.0,50.0,43.3626,15.2777
4.9,44.0746,15.1563,50.0,50.0,44.2435,15.0931
