t,ev_x,ev_y,goal_x,goal_y,pursuer_x,pursuer_y
0.0,72.2916,11.6575,50.0,50.0,97.7349,96.0447
0.1,71.8698,11.8545,50.0,50.0,97.463,95.1868
0.2,71.1584,12.9094,50.0,50.0,97.1838,94.3312
0.3,70.8544,13.4098,50.0,50.0,96.8971,93.4781
0.4,70.1697,13.8892,50.0,50.0,96.6026,92.6276
0.5,69.6009,14.6036,50.0,50.0,96.3002,91.7799
0.6,68.5569,14.8776,50.0,50.0,95.9898,90.9352
0.7,67.5611,15.7267,50.0,50.0,95.6711,90.0935
0.8,67.7389,15.4007,50.0,50.0,95.3442,89.255
0.9,67.2482,15.9233,50.0,50.0,95.0088,88.4198
1.0,66.1061,16.5543,50.0,50.0,94.665,87.5881
1.1,65.762,16.8312,50.0,50.0,94.3125,86.7599
1.2,64.834,17.1696,50.0,50.0,93.9513,85.9356
1.3,64.4075,17.653,50.0,50.0,93.5814,85.1151
1.4,63.069,17.7533,50.0,50.0,93.2026,84.2987
1.5,62.3627,18.4204,50.0,50.0,92.8149,83.4865
1.6,61.9587,20.164,50.0,50.0,92.4182,82.6786
1.7,62.094,19.5555,50.0,50.0,92.0124,81.8753
1.8,60.2586,19.4458,50.0,50.0,91.5975,81.0767
1.9,59.8535,20.3331,50.0,50.0,91.1733,80.2829
2.0,59.5742,20.725,50.0,50.0,90.7398,79.4942
2.1,59.2187,21.1605,50.0,50.0,90.2969,78.7107
2.2,57.4042,21.7195,50.0,50.0,89.8445,77.9327
2.3,56.9231,21.9537,50.0,50.0,89.3826,77.1602
2.4,56.4498,22.8007,50.0,50.0,88.9111,76.3937
2.5,55.8215,23.3774,50.0,50.0,88.4299,75.6331
2.6,54.9343,22.9686,50.0,50.0,87.9389,74.8788
2.7,54.4547,24.1723,50.0,50.0,87.4381,74.131
2.8,54.5107,24.6356,50.0,50.0,86.9274,73.39
2.9,54.0546,25.4909,50.0,50.0,86.4066,72.6559
3.0,53.0065,25.4293,50.0,50.0,85.8759,71.9291
3.1,52.7676,26.4566,50.0,50.0,85.335,71.2098
3.2,51.9297,27.3074,50.0,50.0,84.7839,70.4982
3.3,51.594,27.5346,50.0,50.0,84.2225,69.7948
3.4,50.9817,27.9084,50.0,50.0,83.6508,69.0997
3.5,49.9593,28.9607,50.0,50.0,83.0687,68.4133
3.6,50.0498,29.4203,50.0,50.0,82.4762,67.7358
3.7,49.6118,30.0129,50.0,50.0,81.8731,67.0678
3.8,48.4351,30.4846,50.0,50.0,81.2594,66.4094
3.9,48.1984,31.5004,50.0,50.0,80.6351,65.7612
4.0,48.0529,31.9464,50.0,50.0,80.0002,65.1233
4.1,47.5915,31.744,50.0,50.0,79.3545,64.4964
4.2,47.6086,33.0587,50.0,50.0,78.698,63.8807
4.3,46.6244,33.5982,50.0,50.0,78.0307,63.2768
4.4,46.2589,34.9622,50.0,50.0,77.3526,62.685
4.5,45.941,35.309,50.0,50.0,76.6636,62.106
4.6,45.3252,35.8579,50.0,50.0,75.9638,61.5401
4.7,45.2565,37.0716,50.0,50.0,75.253,60.988
4.8,44.8656,37.186,50.0,50.0,74.5314,60.4501
4.9,44.1164,38.2137,50.0,50.0,73.7989,59.9272
