t,ev_x,ev_y,goal_x,goal_y,pursuer_x,pursuer_y
0.0,13.6466,71.6451,50.0,50.0,43.7328,59.6062
0.1,14.7766,70.5563,50.0,50.0,42.8947,59.9341
0.2,15.1501,70.9714,50.0,50.0,42.0548,60.2576
0.3,16.1072,70.536,50.0,50.0,41.2131,60.5763
0.4,16.4127,69.7913,50.0,50.0,40.3695,60.8898
0.5,17.0583,70.2504,50.0,50.0,39.5239,61.1979
0.6,17.599,69.1443,50.0,50.0,38.676,61.4998
0.7,18.4953,68.6045,50.0,50.0,37.8258,61.7951
0.8,19.3701,68.0631,50.0,50.0,36.9731,62.0828
0.9,19.9693,67.6884,50.0,50.0,36.1174,62.3619
1.0,20.863,67.2897,50.0,50.0,35.2586,62.6311
1.1,21.346,66.9993,50.0,50.0,34.3963,62.8886
1.2,22.5803,67.1426,50.0,50.0,33.5299,63.1322
1.3,22.3416,65.9362,50.0,50.0,32.6587,63.3584
1.4,22.9499,65.6489,50.0,50.0,31.7822,63.5624
1.5,24.0371,65.1366,50.0,50.0,30.8992,63.7365
1.6,24.8564,64.7817,50.0,50.0,30.0088,63.8675
1.7,25.4231,63.967,50.0,50.0,29.1108,63.9282
1.8,26.3182,63.8261,50.0,50.0,28.2145,63.8468
1.9,26.6793,63.8943,50.0,50.0,27.4989,63.3009
2.0,27.0735,63.6096,50.0,50.0,28.2828,62.8587
2.1,28.2717,62.9707,50.0,50.0,29.0557,62.3975
2.2,28.4581,62.0847,50.0,50.0,29.8303,61.9394
2.3,29.5887,61.9877,50.0,50.0,30.6044,61.4802
2.4,30.0818,61.6328,50.0,50.0,31.3789,61.0219
2.5,30.6757,61.2177,50.0,50.0,32.1529,60.5626
2.6,31.7938,60.5867,50.0,50.0,32.9284,60.1058
2.7,32.068,60.4098,50.0,50.0,33.6959,59.6358
2.8,32.8695,60.0141,50.0,50.0,34.4961,60.0477
2.9,33.7154,59.112,50.0,50.0,34.3869,59.1543
3.0,34.8591,59.1614,50.0,50.0,35.2018,58.7723
3.1,35.0961,58.4545,50.0,50.0,35.9677,58.2997
3.2,35.6833,58.3154,50.0,50.0,36.7455,57.8469
3.3,36.1363,57.9292,50.0,50.0,37.5177,57.3846
3.4,36.6712,58.2716,50.0,50.0,38.2949,56.9307
3.5,37.8889,57.3273,50.0,50.0,39.0641,56.4635
3.6,38.5965,56.5332,50.0,50.0,39.857,56.0378
3.7,39.2222,55.569,50.0,50.0,40.3954,55.3166
3.8,39.5841,56.1333,50.0,50.0,40.9521,56.0238
3.9,40.4995,54.9001,50.0,50.0,41.2724,55.1827
4.0,40.8321,55.4001,50.0,50.0,42.0382,54.7099
4.1,41.4282,54.759,50.0,50.0,42.8137,54.2532
4.2,42.0971,54.6023,50.0,50.0,43.5879,53.7943
4.3,43.4927,54.204,50.0,50.0,44.3626,53.3362
4.4,43.922,53.6332,50.0,50.0,45.137,52.8776
4.5,44.7776,52.7221,50.0,50.0,45.9117,52.4196
4.6,45.4304,52.5018,50.0,50.0,46.6857,51.9603
4.7,45.7251,51.957,50.0,50.0,47.4634,51.5072
4.8,47.1173,52.1433,50.0,50.0,48.0898,50.861
4.9,47.3613,50.8709,50.0,50.0,48.3789,51.7133
