t,ev_x,ev_y,goal_x,goal_y,pursuer_x,pursuer_y
0.0,23.1642,16.3026,50.0,50.0,7.208,87.7182
0.1,22.7833,17.3125,50.0,50.0,7.4172,86.8428
0.2,24.1692,17.5518,50.0,50.0,7.6349,85.9695
0.3,24.215,17.3322,50.0,50.0,7.8612,85.0985
0.4,25.0809,18.8492,50.0,50.0,8.0962,84.2297
0.5,25.4437,19.271,50.0,50.0,8.34,83.3633
0.6,25.8386,19.8027,50.0,50.0,8.5926,82.4995
0.7,26.6206,20.2435,50.0,50.0,8.8544,81.6384
0.8,27.0998,20.8683,50.0,50.0,9.1253,80.7802
0.9,28.0295,21.8828,50.0,50.0,9.4056,79.9249
1.0,27.973,21.9427,50.0,50.0,9.6955,79.0729
1.1,29.0518,23.1833,50.0,50.0,9.9953,78.2243
1.2,29.1859,23.2238,50.0,50.0,10.3051,77.3793
1.3,29.3597,23.9977,50.0,50.0,10.6252,76.5381
1.4,30.2724,24.6914,50.0,50.0,10.9558,75.701
1.5,30.9953,25.2986,50.0,50.0,11.2972,74.8683
1.6,31.1934,26.7351,50.0,50.0,11.6497,74.0402
1.7,31.6288,26.792,50.0,50.0,12.0135,73.217
1.8,32.0532,27.6392,50.0,50.0,12.389,72.3991
1.9,32.5165,27.9607,50.0,50.0,12.7764,71.5868
2.0,33.2992,28.9953,50.0,50.0,13.1762,70.7804
2.1,33.4545,29.1644,50.0,50.0,13.5885,69.9804
2.2,33.85,30.2327,50.0,50.0,14.0137,69.1872
2.3,35.097,30.7041,50.0,50.0,14.4522,68.4013
2.4,34.9147,31.4807,50.0,50.0,14.9043,67.6231
2.5,35.8631,32.2125,50.0,50.0,15.3704,66.8531
2.6,36.3121,32.6949,50.0,50.0,15.8507,66.092
2.7,36.6623,33.1057,50.0,50.0,16.3458,65.3404
2.8,37.1789,33.4087,50.0,50.0,16.8558,64.5989
2.9,37.9401,34.5032,50.0,50.0,17.3811,63.8681
3.0,37.3216,34.1665,50.0,50.0,17.9222,63.1489
3.1,39.2485,35.9699,50.0,50.0,18.4793,62.442
3.2,39.2577,36.149,50.0,50.0,19.0527,61.7484
3.3,40.0679,36.7581,50.0,50.0,19.6427,61.0688
3.4,40.6789,37.7206,50.0,50.0,20.2497,60.4043
3.5,40.909,37.8811,50.0,50.0,20.8739,59.7558
3.6,41.4033,38.3264,50.0,50.0,21.5154,59.1246
3.7,41.8758,39.2885,50.0,50.0,22.1745,58.5117
3.8,41.7958,39.5822,50.0,50.0,22.8512,57.9184
3.9,42.6882,40.4539,50.0,50.0,23.5456,57.3459
4.0,43.2878,41.2775,50.0,50.0,24.2578,56.7956
4.1,43.3421,41.7795,50.0,50.0,24.9875,56.2688
4.2,44.3177,42.5287,50.0,50.0,25.7346,55.767
4.3,44.5883,43.3983,50.0,50.0,26.4988,55.2916
4.4,45.4584,43.9645,50.0,50.0,27.2797,54.8442
4.5,45.2533,44.2724,50.0,50.0,28.0768,54.4262
4.6,46.2067,44.4519,50.0,50.0,28.8893,54.0391
4.7,46.7237,45.5217,50.0,50.0,29.7164,53.6844
4.8,47.5633,46.424,50.0,50.0,30.5573,53.3635
4.9,47.5999,47.0042,50.0,50.0,31.4107,53.0778
